"Presidential General Election Returns by County, National Summary (1988)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (1988)","Dem. Votes","Dem. %","Rep. Candidate (1988)","Rep. Votes","Rep. %","Highest Other (1988)","Other Votes","Other %"
NE,DAWSON,R,"Dukakis, Michael",2184,28.2,"Bush, George",5529,71.3,"Other/Unknown, ",42,0.5
NE,DEUEL,R,"Dukakis, Michael",302,28,"Bush, George",769,71.2,"Other/Unknown, ",9,0.8
NE,DIXON,R,"Dukakis, Michael",1166,39.2,"Bush, George",1802,60.5,"Other/Unknown, ",9,0.3
NE,DODGE,R,"Dukakis, Michael",6116,41.9,"Bush, George",8412,57.6,"Other/Unknown, ",64,0.4
NE,DOUGLAS,R,"Dukakis, Michael",76444,43.1,"Bush, George",99806,56.3,"Other/Unknown, ",1105,0.6
NE,DUNDY,R,"Dukakis, Michael",333,28.3,"Bush, George",828,70.3,"Other/Unknown, ",17,1.4
NE,FILLMORE,R,"Dukakis, Michael",1433,42,"Bush, George",1952,57.2,"Other/Unknown, ",28,0.8
NE,FRANKLIN,R,"Dukakis, Michael",768,36.8,"Bush, George",1294,62.1,"Other/Unknown, ",23,1.1
NE,FRONTIER,R,"Dukakis, Michael",384,26.3,"Bush, George",1057,72.4,"Other/Unknown, ",18,1.2
NE,FURNAS,R,"Dukakis, Michael",791,29.9,"Bush, George",1830,69.2,"Other/Unknown, ",24,0.9
NE,GAGE,R,"Dukakis, Michael",4008,43.6,"Bush, George",5114,55.7,"Other/Unknown, ",63,0.7
NE,GARDEN,R,"Dukakis, Michael",366,26.9,"Bush, George",986,72.4,"Other/Unknown, ",10,0.7
NE,GARFIELD,R,"Dukakis, Michael",234,22.1,"Bush, George",803,76,"Other/Unknown, ",20,1.9
NE,GOSPER,R,"Dukakis, Michael",331,32,"Bush, George",694,67.1,"Other/Unknown, ",9,0.9
NE,GRANT,R,"Dukakis, Michael",89,22.7,"Bush, George",301,76.8,"Other/Unknown, ",2,0.5
NE,GREELEY,R,"Dukakis, Michael",670,46.6,"Bush, George",763,53.1,"Other/Unknown, ",5,0.3
NE,HALL,R,"Dukakis, Michael",6822,36,"Bush, George",12020,63.4,"Other/Unknown, ",108,0.6
NE,HAMILTON,R,"Dukakis, Michael",1289,29.8,"Bush, George",3019,69.7,"Other/Unknown, ",23,0.5
NE,HARLAN,R,"Dukakis, Michael",725,33.7,"Bush, George",1403,65.1,"Other/Unknown, ",26,1.2
NE,HAYES,R,"Dukakis, Michael",160,23.5,"Bush, George",512,75.1,"Other/Unknown, ",10,1.5
NE,HITCHCOCK,R,"Dukakis, Michael",480,29.4,"Bush, George",1132,69.4,"Other/Unknown, ",18,1.1
NE,HOLT,R,"Dukakis, Michael",1327,24.3,"Bush, George",4081,74.7,"Other/Unknown, ",58,1.1
NE,HOOKER,R,"Dukakis, Michael",91,19.3,"Bush, George",378,80.3,"Other/Unknown, ",2,0.4
NE,HOWARD,R,"Dukakis, Michael",1186,43.2,"Bush, George",1526,55.6,"Other/Unknown, ",31,1.1
NE,JEFFERSON,R,"Dukakis, Michael",1819,42.1,"Bush, George",2470,57.1,"Other/Unknown, ",33,0.8
NE,JOHNSON,R,"Dukakis, Michael",1162,49.4,"Bush, George",1182,50.2,"Other/Unknown, ",10,0.4
NE,KEARNEY,R,"Dukakis, Michael",1056,32.9,"Bush, George",2120,66,"Other/Unknown, ",37,1.2
NE,KEITH,R,"Dukakis, Michael",1067,26.8,"Bush, George",2879,72.4,"Other/Unknown, ",30,0.8
NE,"KEYA PAHA",R,"Dukakis, Michael",145,24.4,"Bush, George",446,75,"Other/Unknown, ",4,0.7
NE,KIMBALL,R,"Dukakis, Michael",540,28.6,"Bush, George",1321,69.9,"Other/Unknown, ",29,1.5
NE,KNOX,R,"Dukakis, Michael",1477,35.6,"Bush, George",2644,63.8,"Other/Unknown, ",26,0.6
NE,LANCASTER,R,"Dukakis, Michael",44260,49.5,"Bush, George",44605,49.9,"Other/Unknown, ",582,0.7
NE,LINCOLN,R,"Dukakis, Michael",6070,41.7,"Bush, George",8395,57.7,"Other/Unknown, ",91,0.6
NE,LOGAN,R,"Dukakis, Michael",93,19.9,"Bush, George",373,79.7,"Other/Unknown, ",2,0.4
NE,LOUP,R,"Dukakis, Michael",97,24.3,"Bush, George",295,73.9,"Other/Unknown, ",7,1.8
NE,MADISON,R,"Dukakis, Michael",2779,23.2,"Bush, George",9135,76.3,"Other/Unknown, ",59,0.5
NE,MCPHERSON,R,"Dukakis, Michael",60,20.5,"Bush, George",229,78.4,"Other/Unknown, ",3,1
NE,MERRICK,R,"Dukakis, Michael",1192,33.2,"Bush, George",2376,66.1,"Other/Unknown, ",24,0.7
NE,MORRILL,R,"Dukakis, Michael",753,32.3,"Bush, George",1554,66.8,"Other/Unknown, ",21,0.9
NE,NANCE,R,"Dukakis, Michael",794,39.9,"Bush, George",1185,59.5,"Other/Unknown, ",11,0.6
NE,NEMAHA,R,"Dukakis, Michael",1457,38.5,"Bush, George",2293,60.6,"Other/Unknown, ",35,0.9
NE,NUCKOLLS,R,"Dukakis, Michael",1114,38.5,"Bush, George",1750,60.5,"Other/Unknown, ",27,0.9
NE,OTOE,R,"Dukakis, Michael",2616,41.1,"Bush, George",3724,58.5,"Other/Unknown, ",26,0.4
NE,PAWNEE,R,"Dukakis, Michael",767,43.6,"Bush, George",975,55.5,"Other/Unknown, ",16,0.9
NE,PERKINS,R,"Dukakis, Michael",467,29.2,"Bush, George",1117,69.7,"Other/Unknown, ",18,1.1
NE,PHELPS,R,"Dukakis, Michael",1047,23.9,"Bush, George",3316,75.6,"Other/Unknown, ",24,0.5
NE,PIERCE,R,"Dukakis, Michael",914,26.9,"Bush, George",2474,72.8,"Other/Unknown, ",11,0.3
NE,PLATTE,R,"Dukakis, Michael",3285,26.5,"Bush, George",9029,72.9,"Other/Unknown, ",71,0.6
NE,POLK,R,"Dukakis, Michael",944,34.7,"Bush, George",1768,64.9,"Other/Unknown, ",11,0.4
NE,"RED WILLOW",R,"Dukakis, Michael",1505,30.9,"Bush, George",3325,68.2,"Other/Unknown, ",43,0.9
NE,RICHARDSON,R,"Dukakis, Michael",1926,41.3,"Bush, George",2702,58,"Other/Unknown, ",30,0.6
NE,ROCK,R,"Dukakis, Michael",198,20.7,"Bush, George",756,79.1,"Other/Unknown, ",2,0.2
NE,SALINE,D,"Dukakis, Michael",3119,56.7,"Bush, George",2352,42.8,"Other/Unknown, ",29,0.5
NE,SARPY,R,"Dukakis, Michael",10936,35,"Bush, George",20179,64.6,"Other/Unknown, ",146,0.5
NE,SAUNDERS,R,"Dukakis, Michael",3524,43.9,"Bush, George",4454,55.4,"Other/Unknown, ",55,0.7
NE,"SCOTTS BLUFF",R,"Dukakis, Michael",4454,33.9,"Bush, George",8594,65.4,"Other/Unknown, ",94,0.7
NE,SEWARD,R,"Dukakis, Michael",2682,43.3,"Bush, George",3467,55.9,"Other/Unknown, ",50,0.8
NE,SHERIDAN,R,"Dukakis, Michael",612,21.1,"Bush, George",2251,77.7,"Other/Unknown, ",35,1.2
NE,SHERMAN,R,"Dukakis, Michael",839,47.4,"Bush, George",914,51.6,"Other/Unknown, ",17,1
NE,SIOUX,R,"Dukakis, Michael",194,25.3,"Bush, George",568,74.1,"Other/Unknown, ",5,0.7
NE,STANTON,R,"Dukakis, Michael",637,27,"Bush, George",1709,72.5,"Other/Unknown, ",10,0.4
NE,THAYER,R,"Dukakis, Michael",1322,39.7,"Bush, George",1981,59.6,"Other/Unknown, ",23,0.7
NE,THOMAS,R,"Dukakis, Michael",81,17.4,"Bush, George",383,82.2,"Other/Unknown, ",2,0.4
NE,THURSTON,D,"Dukakis, Michael",1225,52.4,"Bush, George",1105,47.2,"Other/Unknown, ",10,0.4
NE,VALLEY,R,"Dukakis, Michael",873,34.9,"Bush, George",1603,64.1,"Other/Unknown, ",26,1
NE,WASHINGTON,R,"Dukakis, Michael",2552,35.7,"Bush, George",4567,63.8,"Other/Unknown, ",36,0.5
NE,WAYNE,R,"Dukakis, Michael",1111,30.7,"Bush, George",2473,68.4,"Other/Unknown, ",30,0.8
NE,WEBSTER,R,"Dukakis, Michael",891,40,"Bush, George",1314,59,"Other/Unknown, ",21,0.9
NE,WHEELER,R,"Dukakis, Michael",141,31,"Bush, George",309,67.9,"Other/Unknown, ",5,1.1
NE,YORK,R,"Dukakis, Michael",1748,26.8,"Bush, George",4744,72.7,"Other/Unknown, ",30,0.5
MA,BARNSTABLE,R,"Dukakis, Michael",48747,48.8,"Bush, George",49676,49.7,"Other/Unknown, ",1449,1.5
MA,BERKSHIRE,D,"Dukakis, Michael",38217,60.8,"Bush, George",24116,38.4,"Other/Unknown, ",526,0.8
MA,BRISTOL,D,"Dukakis, Michael",107854,55.7,"Bush, George",83797,43.3,"Other/Unknown, ",1879,1
MA,DUKES,D,"Dukakis, Michael",4495,64,"Bush, George",2441,34.7,"Other/Unknown, ",89,1.3
MA,ESSEX,D,"Dukakis, Michael",151816,49.7,"Bush, George",148614,48.6,"Other/Unknown, ",5070,1.7
MA,FRANKLIN,D,"Dukakis, Michael",19310,58.3,"Bush, George",13475,40.7,"Other/Unknown, ",338,1
MA,HAMPDEN,D,"Dukakis, Michael",97332,56.1,"Bush, George",74872,43.2,"Other/Unknown, ",1216,0.7
MA,HAMPSHIRE,D,"Dukakis, Michael",39834,61.4,"Bush, George",24331,37.5,"Other/Unknown, ",750,1.2
MA,MIDDLESEX,D,"Dukakis, Michael",361563,54.6,"Bush, George",290352,43.8,"Other/Unknown, ",10713,1.6
MA,NANTUCKET,D,"Dukakis, Michael",2209,59.2,"Bush, George",1469,39.4,"Other/Unknown, ",53,1.4
MA,NORFOLK,D,"Dukakis, Michael",160289,50.9,"Bush, George",150306,47.7,"Other/Unknown, ",4461,1.4
MA,PLYMOUTH,R,"Dukakis, Michael",84587,43.7,"Bush, George",105684,54.6,"Other/Unknown, ",3209,1.7
MA,SUFFOLK,D,"Dukakis, Michael",143677,64,"Bush, George",77137,34.4,"Other/Unknown, ",3596,1.6
MA,WORCESTER,R,"Dukakis, Michael",141485,48.2,"Bush, George",148365,50.6,"Other/Unknown, ",3406,1.2
CT,FAIRFIELD,R,"Dukakis, Michael",149630,39.9,"Bush, George",221316,59.1,"Other/Unknown, ",3681,1
CT,HARTFORD,D,"Dukakis, Michael",199857,53.1,"Bush, George",173031,46,"Other/Unknown, ",3514,0.9
CT,LITCHFIELD,R,"Dukakis, Michael",34227,42.7,"Bush, George",44637,55.7,"Other/Unknown, ",1249,1.6
CT,MIDDLESEX,R,"Dukakis, Michael",33946,48.8,"Bush, George",34682,49.8,"Other/Unknown, ",965,1.4
CT,"NEW HAVEN",R,"Dukakis, Michael",163153,47.7,"Bush, George",174251,51,"Other/Unknown, ",4407,1.3
CT,"NEW LONDON",R,"Dukakis, Michael",48882,47.5,"Bush, George",52681,51.1,"Other/Unknown, ",1448,1.4
CT,TOLLAND,R,"Dukakis, Michael",26884,48.1,"Bush, George",28375,50.7,"Other/Unknown, ",667,1.2
CT,WINDHAM,R,"Dukakis, Michael",20005,47.7,"Bush, George",21268,50.8,"Other/Unknown, ",631,1.5
PA,ADAMS,R,"Dukakis, Michael",8299,34.4,"Bush, George",15650,64.9,"Other/Unknown, ",156,0.6
PA,ALLEGHENY,D,"Dukakis, Michael",348814,59.5,"Bush, George",231137,39.4,"Other/Unknown, ",6200,1.1
PA,ARMSTRONG,D,"Dukakis, Michael",13892,54.1,"Bush, George",11509,44.8,"Other/Unknown, ",282,1.1
PA,BEAVER,D,"Dukakis, Michael",50327,65.8,"Bush, George",25764,33.7,"Other/Unknown, ",378,0.5
PA,BEDFORD,R,"Dukakis, Michael",5754,33.9,"Bush, George",11123,65.5,"Other/Unknown, ",92,0.5
PA,BERKS,R,"Dukakis, Michael",41040,36.5,"Bush, George",70153,62.4,"Other/Unknown, ",1251,1.1
PA,BLAIR,R,"Dukakis, Michael",15588,37.4,"Bush, George",25623,61.5,"Other/Unknown, ",451,1.1
PA,BRADFORD,R,"Dukakis, Michael",6635,32.6,"Bush, George",13568,66.7,"Other/Unknown, ",134,0.7
PA,BUCKS,R,"Dukakis, Michael",82472,38.8,"Bush, George",127563,60,"Other/Unknown, ",2605,1.2
PA,BUTLER,R,"Dukakis, Michael",22341,44.1,"Bush, George",27777,54.8,"Other/Unknown, ",549,1.1
PA,CAMBRIA,D,"Dukakis, Michael",38517,59.7,"Bush, George",25626,39.7,"Other/Unknown, ",409,0.6
PA,CAMERON,R,"Dukakis, Michael",901,33.9,"Bush, George",1731,65.2,"Other/Unknown, ",23,0.9
PA,CARBON,R,"Dukakis, Michael",9104,46.6,"Bush, George",10232,52.3,"Other/Unknown, ",211,1.1
PA,CENTRE,R,"Dukakis, Michael",18357,43.2,"Bush, George",23875,56.1,"Other/Unknown, ",295,0.7
PA,CHESTER,R,"Dukakis, Michael",44853,32.1,"Bush, George",93522,67,"Other/Unknown, ",1210,0.9
PA,CLARION,R,"Dukakis, Michael",5616,40.8,"Bush, George",8026,58.4,"Other/Unknown, ",109,0.8
PA,CLEARFIELD,R,"Dukakis, Michael",12235,45.8,"Bush, George",14296,53.5,"Other/Unknown, ",182,0.7
PA,CLINTON,D,"Dukakis, Michael",5759,49.6,"Bush, George",5735,49.4,"Other/Unknown, ",119,1
PA,COLUMBIA,R,"Dukakis, Michael",7767,38.8,"Bush, George",12114,60.5,"Other/Unknown, ",140,0.7
PA,CRAWFORD,R,"Dukakis, Michael",13021,42.5,"Bush, George",17249,56.3,"Other/Unknown, ",358,1.2
PA,CUMBERLAND,R,"Dukakis, Michael",24613,34,"Bush, George",47292,65.3,"Other/Unknown, ",528,0.7
PA,DAUPHIN,R,"Dukakis, Michael",35079,41.4,"Bush, George",48917,57.8,"Other/Unknown, ",681,0.8
PA,DELAWARE,R,"Dukakis, Michael",96144,39,"Bush, George",147656,59.9,"Other/Unknown, ",2505,1
PA,ELK,R,"Dukakis, Michael",5879,46.1,"Bush, George",6737,52.9,"Other/Unknown, ",128,1
PA,ERIE,D,"Dukakis, Michael",53913,52.2,"Bush, George",48306,46.8,"Other/Unknown, ",1081,1
PA,FAYETTE,D,"Dukakis, Michael",33098,65.7,"Bush, George",16915,33.6,"Other/Unknown, ",336,0.7
PA,FOREST,R,"Dukakis, Michael",895,43.3,"Bush, George",1159,56.1,"Other/Unknown, ",11,0.5
PA,FRANKLIN,R,"Dukakis, Michael",12368,31.2,"Bush, George",27086,68.3,"Other/Unknown, ",190,0.5
PA,FULTON,R,"Dukakis, Michael",1532,33,"Bush, George",3086,66.4,"Other/Unknown, ",28,0.6
PA,GREENE,D,"Dukakis, Michael",9126,64.7,"Bush, George",4879,34.6,"Other/Unknown, ",90,0.6
PA,HUNTINGDON,R,"Dukakis, Michael",4752,34.9,"Bush, George",8800,64.6,"Other/Unknown, ",79,0.6
PA,INDIANA,D,"Dukakis, Michael",16514,52,"Bush, George",14983,47.2,"Other/Unknown, ",242,0.8
PA,JEFFERSON,R,"Dukakis, Michael",6235,38.7,"Bush, George",9743,60.5,"Other/Unknown, ",131,0.8
PA,JUNIATA,R,"Dukakis, Michael",2834,36.5,"Bush, George",4881,62.9,"Other/Unknown, ",49,0.6
PA,LACKAWANNA,D,"Dukakis, Michael",45591,51.4,"Bush, George",42083,47.4,"Other/Unknown, ",1067,1.2
PA,LANCASTER,R,"Dukakis, Michael",38982,28.4,"Bush, George",96979,70.8,"Other/Unknown, ",1068,0.8
PA,LAWRENCE,D,"Dukakis, Michael",21884,57.7,"Bush, George",15829,41.8,"Other/Unknown, ",191,0.5
PA,LEBANON,R,"Dukakis, Michael",11912,32.5,"Bush, George",24415,66.7,"Other/Unknown, ",281,0.8
PA,LEHIGH,R,"Dukakis, Michael",42801,42.8,"Bush, George",56363,56.3,"Other/Unknown, ",943,0.9
PA,LUZERNE,R,"Dukakis, Michael",58553,49.6,"Bush, George",59059,50,"Other/Unknown, ",480,0.4
PA,LYCOMING,R,"Dukakis, Michael",13528,34.9,"Bush, George",24792,64,"Other/Unknown, ",415,1.1
PA,MCKEAN,R,"Dukakis, Michael",5300,35.9,"Bush, George",9323,63.2,"Other/Unknown, ",124,0.8
PA,MERCER,D,"Dukakis, Michael",24278,52.9,"Bush, George",21301,46.4,"Other/Unknown, ",301,0.7
PA,MIFFLIN,R,"Dukakis, Michael",4790,36.6,"Bush, George",8170,62.5,"Other/Unknown, ",115,0.9
PA,MONROE,R,"Dukakis, Michael",9859,36,"Bush, George",17185,62.8,"Other/Unknown, ",327,1.2
PA,MONTGOMERY,R,"Dukakis, Michael",109834,38.8,"Bush, George",170294,60.2,"Other/Unknown, ",2742,1
PA,MONTOUR,R,"Dukakis, Michael",2031,35.7,"Bush, George",3617,63.5,"Other/Unknown, ",48,0.8
PA,NORTHAMPTON,R,"Dukakis, Michael",39264,47.3,"Bush, George",42748,51.5,"Other/Unknown, ",966,1.2
PA,NORTHUMBERLAND,R,"Dukakis, Michael",14255,41,"Bush, George",20207,58.1,"Other/Unknown, ",338,1
PA,PERRY,R,"Dukakis, Michael",3910,31.2,"Bush, George",8545,68.2,"Other/Unknown, ",78,0.6
PA,PHILADELPHIA,D,"Dukakis, Michael",449566,66.6,"Bush, George",219053,32.5,"Other/Unknown, ",6358,0.9
PA,PIKE,R,"Dukakis, Michael",3097,31.2,"Bush, George",6659,67.1,"Other/Unknown, ",161,1.6
PA,POTTER,R,"Dukakis, Michael",2119,32.1,"Bush, George",4432,67.2,"Other/Unknown, ",41,0.6
PA,SCHUYLKILL,R,"Dukakis, Michael",24797,42.9,"Bush, George",32666,56.5,"Other/Unknown, ",379,0.7
PA,SNYDER,R,"Dukakis, Michael",2658,22.6,"Bush, George",9054,76.9,"Other/Unknown, ",67,0.6
PA,SOMERSET,R,"Dukakis, Michael",13815,44.9,"Bush, George",16809,54.6,"Other/Unknown, ",144,0.5
PA,SULLIVAN,R,"Dukakis, Michael",1091,37.3,"Bush, George",1808,61.9,"Other/Unknown, ",23,0.8
PA,SUSQUEHANNA,R,"Dukakis, Michael",4871,34.7,"Bush, George",9077,64.6,"Other/Unknown, ",108,0.8
PA,TIOGA,R,"Dukakis, Michael",4807,33.5,"Bush, George",9471,66,"Other/Unknown, ",72,0.5
PA,UNION,R,"Dukakis, Michael",3163,28.4,"Bush, George",7912,71,"Other/Unknown, ",61,0.5
PA,VENANGO,R,"Dukakis, Michael",8624,42.6,"Bush, George",11468,56.6,"Other/Unknown, ",171,0.8
PA,WARREN,R,"Dukakis, Michael",6790,42.5,"Bush, George",8991,56.2,"Other/Unknown, ",214,1.3
PA,WASHINGTON,D,"Dukakis, Michael",47527,62.1,"Bush, George",28651,37.4,"Other/Unknown, ",375,0.5
PA,WAYNE,R,"Dukakis, Michael",3775,27.2,"Bush, George",9926,71.6,"Other/Unknown, ",161,1.2
PA,WESTMORELAND,D,"Dukakis, Michael",76710,55.1,"Bush, George",61472,44.1,"Other/Unknown, ",1108,0.8
PA,WYOMING,R,"Dukakis, Michael",2797,29.6,"Bush, George",6607,69.9,"Other/Unknown, ",43,0.5
PA,YORK,R,"Dukakis, Michael",37691,33.9,"Bush, George",72408,65.2,"Other/Unknown, ",1017,0.9
CA,ALAMEDA,D,"Dukakis, Michael",310283,64.8,"Bush, George",162815,34,"Other/Unknown, ",5900,1.2
CA,ALPINE,R,"Dukakis, Michael",230,41.7,"Bush, George",306,55.4,"Other/Unknown, ",16,2.9
CA,AMADOR,R,"Dukakis, Michael",5197,42.1,"Bush, George",6893,55.9,"Other/Unknown, ",248,2
CA,BUTTE,R,"Dukakis, Michael",30406,42.4,"Bush, George",40143,56,"Other/Unknown, ",1082,1.5
CA,CALAVERAS,R,"Dukakis, Michael",5674,41.8,"Bush, George",7640,56.3,"Other/Unknown, ",260,1.9
CA,COLUSA,R,"Dukakis, Michael",2022,39.1,"Bush, George",3077,59.5,"Other/Unknown, ",73,1.4
CA,"CONTRA COSTA",D,"Dukakis, Michael",169411,51.1,"Bush, George",158652,47.9,"Other/Unknown, ",3448,1
CA,"DEL NORTE",R,"Dukakis, Michael",3587,48,"Bush, George",3714,49.7,"Other/Unknown, ",167,2.2
CA,"EL DORADO",R,"Dukakis, Michael",19801,39.1,"Bush, George",30021,59.3,"Other/Unknown, ",781,1.5
CA,FRESNO,R,"Dukakis, Michael",92635,48.8,"Bush, George",94835,49.9,"Other/Unknown, ",2400,1.3
CA,GLENN,R,"Dukakis, Michael",2894,36.3,"Bush, George",4944,62.1,"Other/Unknown, ",128,1.6
CA,HUMBOLDT,D,"Dukakis, Michael",29781,57.1,"Bush, George",21460,41.2,"Other/Unknown, ",905,1.7
CA,IMPERIAL,R,"Dukakis, Michael",10243,43.8,"Bush, George",12889,55.2,"Other/Unknown, ",233,1
CA,INYO,R,"Dukakis, Michael",2653,33.9,"Bush, George",5042,64.3,"Other/Unknown, ",142,1.8
CA,KERN,R,"Dukakis, Michael",55083,37.4,"Bush, George",90550,61.5,"Other/Unknown, ",1660,1.1
CA,KINGS,R,"Dukakis, Michael",9142,42.6,"Bush, George",12118,56.4,"Other/Unknown, ",222,1
CA,LAKE,D,"Dukakis, Michael",9828,50.4,"Bush, George",9366,48,"Other/Unknown, ",308,1.6
CA,LASSEN,R,"Dukakis, Michael",3446,39.2,"Bush, George",5157,58.6,"Other/Unknown, ",199,2.3
CA,"LOS ANGELES",D,"Dukakis, Michael",1372352,51.9,"Bush, George",1239716,46.9,"Other/Unknown, ",32603,1.2
CA,MADERA,R,"Dukakis, Michael",10642,43.8,"Bush, George",13255,54.6,"Other/Unknown, ",384,1.6
CA,MARIN,D,"Dukakis, Michael",69394,58.8,"Bush, George",46855,39.7,"Other/Unknown, ",1671,1.4
CA,MARIPOSA,R,"Dukakis, Michael",2998,43.4,"Bush, George",3768,54.5,"Other/Unknown, ",144,2.1
CA,MENDOCINO,D,"Dukakis, Michael",17152,55.4,"Bush, George",12979,41.9,"Other/Unknown, ",816,2.6
CA,MERCED,R,"Dukakis, Michael",20105,47.4,"Bush, George",21717,51.2,"Other/Unknown, ",592,1.4
CA,MODOC,R,"Dukakis, Michael",1416,35.3,"Bush, George",2518,62.7,"Other/Unknown, ",83,2.1
CA,MONO,R,"Dukakis, Michael",1284,36.2,"Bush, George",2177,61.4,"Other/Unknown, ",86,2.4
CA,MONTEREY,R,"Dukakis, Michael",48998,48.8,"Bush, George",50022,49.8,"Other/Unknown, ",1361,1.4
CA,NAPA,R,"Dukakis, Michael",22283,48.1,"Bush, George",23235,50.2,"Other/Unknown, ",772,1.7
CA,NEVADA,R,"Dukakis, Michael",14980,40.5,"Bush, George",21383,57.8,"Other/Unknown, ",660,1.8
CA,ORANGE,R,"Dukakis, Michael",269013,31.1,"Bush, George",586230,67.7,"Other/Unknown, ",10064,1.2
CA,PLACER,R,"Dukakis, Michael",27516,39,"Bush, George",42096,59.6,"Other/Unknown, ",1030,1.5
CA,PLUMAS,R,"Dukakis, Michael",4251,47.2,"Bush, George",4603,51.1,"Other/Unknown, ",161,1.8
CA,RIVERSIDE,R,"Dukakis, Michael",133122,39.6,"Bush, George",199979,59.5,"Other/Unknown, ",3247,1
CA,SACRAMENTO,R,"Dukakis, Michael",188557,47.7,"Bush, George",201832,51,"Other/Unknown, ",5301,1.3
CA,"SAN BENITO",R,"Dukakis, Michael",4559,44.2,"Bush, George",5578,54.1,"Other/Unknown, ",171,1.7
CA,"SAN BERNARDINO",R,"Dukakis, Michael",151118,38.5,"Bush, George",235167,60,"Other/Unknown, ",5723,1.5
CA,"SAN DIEGO",R,"Dukakis, Michael",333264,38.3,"Bush, George",523143,60.2,"Other/Unknown, ",12788,1.5
CA,"SAN FRANCISCO",D,"Dukakis, Michael",201887,72.8,"Bush, George",72503,26.1,"Other/Unknown, ",3004,1.1
CA,"SAN JOAQUIN",R,"Dukakis, Michael",61699,44.6,"Bush, George",75309,54.4,"Other/Unknown, ",1445,1
CA,"SAN LUIS OBISPO",R,"Dukakis, Michael",35667,42.7,"Bush, George",46613,55.8,"Other/Unknown, ",1187,1.4
CA,"SAN MATEO",D,"Dukakis, Michael",141859,55.7,"Bush, George",109261,42.9,"Other/Unknown, ",3360,1.3
CA,"SANTA BARBARA",R,"Dukakis, Michael",63586,44.5,"Bush, George",77524,54.2,"Other/Unknown, ",1830,1.3
CA,"SANTA CLARA",D,"Dukakis, Michael",277810,51.3,"Bush, George",254442,47,"Other/Unknown, ",9276,1.7
CA,"SANTA CRUZ",D,"Dukakis, Michael",63133,61.5,"Bush, George",37728,36.8,"Other/Unknown, ",1750,1.7
CA,SHASTA,R,"Dukakis, Michael",21171,38.8,"Bush, George",32402,59.4,"Other/Unknown, ",1012,1.9
