"Presidential General Election Returns by County, National Summary (2000)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (2000)","Dem. Votes","Dem. %","Rep. Candidate (2000)","Rep. Votes","Rep. %","Highest Other (2000)","Other Votes","Other %"
GA,MCDUFFIE,R,"Gore, Albert",2580,39.4,"Bush, George",3926,59.9,"Other/Unknown, ",38,0.6
GA,MCINTOSH,D,"Gore, Albert",2047,53.3,"Bush, George",1766,46,"Other/Unknown, ",20,0.5
GA,MERIWETHER,D,"Gore, Albert",3441,51.3,"Bush, George",3162,47.1,"Other/Unknown, ",93,1.4
GA,MILLER,R,"Gore, Albert",783,36.4,"Bush, George",1349,62.7,"Other/Unknown, ",18,0.8
GA,MITCHELL,D,"Gore, Albert",2971,51.2,"Bush, George",2790,48.1,"Other/Unknown, ",33,0.6
GA,MONROE,R,"Gore, Albert",2839,37.6,"Bush, George",4561,60.5,"Other/Unknown, ",123,1.6
GA,MONTGOMERY,R,"Gore, Albert",1013,40.4,"Bush, George",1465,58.4,"Other/Unknown, ",23,0.9
GA,MORGAN,R,"Gore, Albert",2238,37.9,"Bush, George",3524,59.7,"Other/Unknown, ",111,1.9
GA,MURRAY,R,"Gore, Albert",2684,32.1,"Bush, George",5539,66.2,"Other/Unknown, ",139,1.7
GA,MUSCOGEE,D,"Gore, Albert",28193,54,"Bush, George",23479,45,"Other/Unknown, ",248,0.5
GA,NEWTON,R,"Gore, Albert",6703,36.5,"Bush, George",11127,60.6,"Other/Unknown, ",514,2.8
GA,OCONEE,R,"Gore, Albert",3184,28.5,"Bush, George",7611,68.2,"Other/Unknown, ",225,2
GA,OGLETHORPE,R,"Gore, Albert",1519,34.6,"Bush, George",2706,61.7,"Other/Unknown, ",91,2.1
GA,PAULDING,R,"Gore, Albert",6743,27.8,"Bush, George",16881,69.6,"Other/Unknown, ",602,2.5
GA,PEACH,D,"Gore, Albert",3540,49.6,"Bush, George",3525,49.4,"Other/Unknown, ",69,1
GA,PICKENS,R,"Gore, Albert",2489,30.3,"Bush, George",5488,66.9,"Other/Unknown, ",215,2.6
GA,PIERCE,R,"Gore, Albert",1300,27.8,"Bush, George",3348,71.5,"Other/Unknown, ",31,0.7
GA,PIKE,R,"Gore, Albert",1413,28.9,"Bush, George",3358,68.7,"Other/Unknown, ",101,2.1
GA,POLK,R,"Gore, Albert",4112,40.6,"Bush, George",5841,57.7,"Other/Unknown, ",137,1.4
GA,PULASKI,R,"Gore, Albert",1390,41.5,"Bush, George",1922,57.4,"Other/Unknown, ",32,1
GA,PUTNAM,R,"Gore, Albert",2612,41.5,"Bush, George",3596,57.1,"Other/Unknown, ",71,1.1
GA,QUITMAN,D,"Gore, Albert",542,60,"Bush, George",348,38.5,"Other/Unknown, ",14,1.5
GA,RABUN,R,"Gore, Albert",1776,33.3,"Bush, George",3451,64.6,"Other/Unknown, ",83,1.6
GA,RANDOLPH,D,"Gore, Albert",1381,53.8,"Bush, George",1174,45.7,"Other/Unknown, ",14,0.5
GA,RICHMOND,D,"Gore, Albert",31413,54.6,"Bush, George",25485,44.3,"Other/Unknown, ",465,0.8
GA,ROCKDALE,R,"Gore, Albert",8295,33.9,"Bush, George",15440,63,"Other/Unknown, ",755,3.1
GA,SCHLEY,R,"Gore, Albert",460,39.1,"Bush, George",706,60,"Other/Unknown, ",9,0.8
GA,SCREVEN,R,"Gore, Albert",2233,47.3,"Bush, George",2461,52.2,"Other/Unknown, ",22,0.5
GA,SEMINOLE,R,"Gore, Albert",1313,45.6,"Bush, George",1537,53.4,"Other/Unknown, ",27,0.9
GA,SPALDING,R,"Gore, Albert",5831,37.9,"Bush, George",9271,60.2,"Other/Unknown, ",281,1.8
GA,STEPHENS,R,"Gore, Albert",2869,34.3,"Bush, George",5370,64.1,"Other/Unknown, ",128,1.5
GA,STEWART,D,"Gore, Albert",1267,64.8,"Bush, George",675,34.5,"Other/Unknown, ",12,0.6
GA,SUMTER,R,"Gore, Albert",4748,49,"Bush, George",4847,50,"Other/Unknown, ",62,0.6
GA,TALBOT,D,"Gore, Albert",1662,65.7,"Bush, George",844,33.3,"Other/Unknown, ",22,0.9
GA,TALIAFERRO,D,"Gore, Albert",556,66.8,"Bush, George",271,32.6,"Other/Unknown, ",3,0.4
GA,TATTNALL,R,"Gore, Albert",1963,35,"Bush, George",3597,64.1,"Other/Unknown, ",49,0.9
GA,TAYLOR,R,"Gore, Albert",1340,48.2,"Bush, George",1412,50.8,"Other/Unknown, ",26,0.9
GA,TELFAIR,D,"Gore, Albert",1777,50.9,"Bush, George",1693,48.5,"Other/Unknown, ",22,0.6
GA,TERRELL,D,"Gore, Albert",1584,50.9,"Bush, George",1504,48.3,"Other/Unknown, ",23,0.7
GA,THOMAS,R,"Gore, Albert",4862,40.3,"Bush, George",7093,58.8,"Other/Unknown, ",63,0.5
GA,TIFT,R,"Gore, Albert",3547,34.3,"Bush, George",6678,64.7,"Other/Unknown, ",81,0.8
GA,TOOMBS,R,"Gore, Albert",2643,36.7,"Bush, George",4487,62.2,"Other/Unknown, ",67,0.9
GA,TOWNS,R,"Gore, Albert",1495,33.2,"Bush, George",2902,64.5,"Other/Unknown, ",66,1.5
GA,TREUTLEN,R,"Gore, Albert",879,44.8,"Bush, George",1062,54.1,"Other/Unknown, ",19,1
GA,TROUP,R,"Gore, Albert",6379,35.8,"Bush, George",11198,62.9,"Other/Unknown, ",147,0.8
GA,TURNER,R,"Gore, Albert",1169,47.6,"Bush, George",1258,51.2,"Other/Unknown, ",27,1.1
GA,TWIGGS,D,"Gore, Albert",1977,54.7,"Bush, George",1570,43.4,"Other/Unknown, ",64,1.8
GA,UNION,R,"Gore, Albert",2230,32.1,"Bush, George",4567,65.7,"Other/Unknown, ",105,1.5
GA,UPSON,R,"Gore, Albert",3158,38.1,"Bush, George",5019,60.6,"Other/Unknown, ",93,1.1
GA,WALKER,R,"Gore, Albert",6341,33.6,"Bush, George",12326,65.2,"Other/Unknown, ",228,1.2
GA,WALTON,R,"Gore, Albert",5484,28.7,"Bush, George",12966,67.9,"Other/Unknown, ",595,3.1
GA,WARE,R,"Gore, Albert",3480,36.1,"Bush, George",6099,63.3,"Other/Unknown, ",49,0.5
GA,WARREN,D,"Gore, Albert",1196,55.8,"Bush, George",933,43.5,"Other/Unknown, ",14,0.7
GA,WASHINGTON,D,"Gore, Albert",3476,52,"Bush, George",3162,47.3,"Other/Unknown, ",46,0.7
GA,WAYNE,R,"Gore, Albert",2736,34.2,"Bush, George",5219,65.2,"Other/Unknown, ",49,0.6
GA,WEBSTER,D,"Gore, Albert",541,59.5,"Bush, George",359,39.5,"Other/Unknown, ",8,0.9
GA,WHEELER,R,"Gore, Albert",752,47.7,"Bush, George",813,51.6,"Other/Unknown, ",8,0.5
GA,WHITE,R,"Gore, Albert",2014,28.6,"Bush, George",4857,69,"Other/Unknown, ",125,1.8
GA,WHITFIELD,R,"Gore, Albert",7034,30.2,"Bush, George",15852,68,"Other/Unknown, ",285,1.2
GA,WILCOX,R,"Gore, Albert",962,40.7,"Bush, George",1381,58.4,"Other/Unknown, ",22,0.9
GA,WILKES,R,"Gore, Albert",1940,48.2,"Bush, George",2044,50.8,"Other/Unknown, ",34,0.8
GA,WILKINSON,D,"Gore, Albert",1884,50.4,"Bush, George",1800,48.1,"Other/Unknown, ",53,1.4
GA,WORTH,R,"Gore, Albert",2214,36.5,"Bush, George",3792,62.6,"Other/Unknown, ",47,0.8
NC,ALAMANCE,R,"Gore, Albert",17459,37.1,"Bush, George",29305,62.2,"Other/Unknown, ",327,0.7
NC,ALEXANDER,R,"Gore, Albert",4166,30.9,"Bush, George",9242,68.5,"Other/Unknown, ",84,0.6
NC,ALLEGHANY,R,"Gore, Albert",1715,39.8,"Bush, George",2531,58.7,"Other/Unknown, ",67,1.6
NC,ANSON,D,"Gore, Albert",4792,60,"Bush, George",3161,39.6,"Other/Unknown, ",32,0.4
NC,ASHE,R,"Gore, Albert",4011,38.9,"Bush, George",6226,60.4,"Other/Unknown, ",79,0.8
NC,AVERY,R,"Gore, Albert",1686,25.2,"Bush, George",4956,74,"Other/Unknown, ",52,0.8
NC,BEAUFORT,R,"Gore, Albert",6634,38.3,"Bush, George",10531,60.8,"Other/Unknown, ",148,0.9
NC,BERTIE,D,"Gore, Albert",4660,64.9,"Bush, George",2488,34.7,"Other/Unknown, ",28,0.4
NC,BLADEN,D,"Gore, Albert",5889,54,"Bush, George",4977,45.6,"Other/Unknown, ",42,0.4
NC,BRUNSWICK,R,"Gore, Albert",13118,45.5,"Bush, George",15427,53.5,"Other/Unknown, ",294,1
NC,BUNCOMBE,R,"Gore, Albert",38545,45.1,"Bush, George",46101,53.9,"Other/Unknown, ",830,1
NC,BURKE,R,"Gore, Albert",11924,38.9,"Bush, George",18466,60.2,"Other/Unknown, ",268,0.9
NC,CABARRUS,R,"Gore, Albert",16284,33,"Bush, George",32704,66.2,"Other/Unknown, ",393,0.8
NC,CALDWELL,R,"Gore, Albert",8588,32.9,"Bush, George",17337,66.4,"Other/Unknown, ",190,0.7
NC,CAMDEN,R,"Gore, Albert",1187,41.9,"Bush, George",1628,57.5,"Other/Unknown, ",16,0.6
NC,CARTERET,R,"Gore, Albert",8839,33.4,"Bush, George",17381,65.7,"Other/Unknown, ",241,0.9
NC,CASWELL,R,"Gore, Albert",4091,48.6,"Bush, George",4270,50.7,"Other/Unknown, ",61,0.7
NC,CATAWBA,R,"Gore, Albert",16246,32,"Bush, George",34244,67.4,"Other/Unknown, ",351,0.7
NC,CHATHAM,D,"Gore, Albert",10461,50,"Bush, George",10248,49,"Other/Unknown, ",222,1.1
NC,CHEROKEE,R,"Gore, Albert",3239,33.5,"Bush, George",6305,65.2,"Other/Unknown, ",130,1.3
NC,CHOWAN,D,"Gore, Albert",2430,49.7,"Bush, George",2415,49.4,"Other/Unknown, ",45,0.9
NC,CLAY,R,"Gore, Albert",1361,35.3,"Bush, George",2416,62.7,"Other/Unknown, ",75,1.9
NC,CLEVELAND,R,"Gore, Albert",13455,41.1,"Bush, George",19064,58.2,"Other/Unknown, ",227,0.7
NC,COLUMBUS,D,"Gore, Albert",9986,54.2,"Bush, George",8342,45.3,"Other/Unknown, ",97,0.5
NC,CRAVEN,R,"Gore, Albert",12213,38.2,"Bush, George",19494,60.9,"Other/Unknown, ",278,0.9
NC,CUMBERLAND,D,"Gore, Albert",38626,50.1,"Bush, George",38129,49.4,"Other/Unknown, ",396,0.5
NC,CURRITUCK,R,"Gore, Albert",2595,38.5,"Bush, George",4095,60.8,"Other/Unknown, ",49,0.7
NC,DARE,R,"Gore, Albert",5589,43,"Bush, George",7301,56.2,"Other/Unknown, ",112,0.9
NC,DAVIDSON,R,"Gore, Albert",16199,31.1,"Bush, George",35387,68,"Other/Unknown, ",461,0.9
NC,DAVIE,R,"Gore, Albert",3651,26.1,"Bush, George",10184,72.8,"Other/Unknown, ",163,1.2
NC,DUPLIN,R,"Gore, Albert",6475,45,"Bush, George",7840,54.5,"Other/Unknown, ",75,0.5
NC,DURHAM,D,"Gore, Albert",53907,63.7,"Bush, George",30150,35.6,"Other/Unknown, ",547,0.6
NC,EDGECOMBE,D,"Gore, Albert",11315,62.2,"Bush, George",6836,37.6,"Other/Unknown, ",51,0.3
NC,FORSYTH,R,"Gore, Albert",52457,43.4,"Bush, George",67700,56,"Other/Unknown, ",785,0.6
NC,FRANKLIN,R,"Gore, Albert",7454,46.4,"Bush, George",8501,53,"Other/Unknown, ",96,0.6
NC,GASTON,R,"Gore, Albert",19281,32.6,"Bush, George",39453,66.7,"Other/Unknown, ",445,0.8
NC,GATES,D,"Gore, Albert",1944,56.4,"Bush, George",1480,42.9,"Other/Unknown, ",22,0.6
NC,GRAHAM,R,"Gore, Albert",1006,29.9,"Bush, George",2304,68.6,"Other/Unknown, ",51,1.5
NC,GRANVILLE,D,"Gore, Albert",7733,50.9,"Bush, George",7364,48.5,"Other/Unknown, ",97,0.6
NC,GREENE,R,"Gore, Albert",2478,42.2,"Bush, George",3353,57.1,"Other/Unknown, ",39,0.7
NC,GUILFORD,R,"Gore, Albert",80787,48.6,"Bush, George",84394,50.8,"Other/Unknown, ",1083,0.7
NC,HALIFAX,D,"Gore, Albert",10222,60.2,"Bush, George",6698,39.5,"Other/Unknown, ",50,0.3
NC,HARNETT,R,"Gore, Albert",9155,37.9,"Bush, George",14762,61.1,"Other/Unknown, ",250,1
NC,HAYWOOD,R,"Gore, Albert",9793,44,"Bush, George",12118,54.4,"Other/Unknown, ",362,1.6
NC,HENDERSON,R,"Gore, Albert",12562,32.5,"Bush, George",25688,66.5,"Other/Unknown, ",357,0.9
NC,HERTFORD,D,"Gore, Albert",5484,69.4,"Bush, George",2382,30.2,"Other/Unknown, ",31,0.4
NC,HOKE,D,"Gore, Albert",5017,58.5,"Bush, George",3439,40.1,"Other/Unknown, ",126,1.5
NC,HYDE,R,"Gore, Albert",1088,48.6,"Bush, George",1132,50.6,"Other/Unknown, ",17,0.8
NC,IREDELL,R,"Gore, Albert",15434,33.9,"Bush, George",29853,65.5,"Other/Unknown, ",299,0.7
NC,JACKSON,R,"Gore, Albert",5722,47.2,"Bush, George",6237,51.5,"Other/Unknown, ",162,1.3
NC,JOHNSTON,R,"Gore, Albert",13704,33.3,"Bush, George",27212,66.1,"Other/Unknown, ",239,0.6
NC,JONES,R,"Gore, Albert",1822,46,"Bush, George",2114,53.3,"Other/Unknown, ",28,0.7
NC,LEE,R,"Gore, Albert",6785,41.7,"Bush, George",9406,57.8,"Other/Unknown, ",92,0.6
NC,LENOIR,R,"Gore, Albert",9527,45,"Bush, George",11512,54.4,"Other/Unknown, ",124,0.6
NC,LINCOLN,R,"Gore, Albert",8412,34.3,"Bush, George",15951,65,"Other/Unknown, ",166,0.7
NC,MACON,R,"Gore, Albert",4683,35.4,"Bush, George",8406,63.5,"Other/Unknown, ",145,1.1
NC,MADISON,R,"Gore, Albert",3505,42.1,"Bush, George",4676,56.2,"Other/Unknown, ",144,1.7
NC,MARTIN,D,"Gore, Albert",4929,52.6,"Bush, George",4420,47.2,"Other/Unknown, ",17,0.2
NC,MCDOWELL,R,"Gore, Albert",4747,33.9,"Bush, George",9109,65,"Other/Unknown, ",155,1.1
NC,MECKLENBURG,R,"Gore, Albert",126911,48.2,"Bush, George",134068,51,"Other/Unknown, ",2057,0.8
NC,MITCHELL,R,"Gore, Albert",1535,23.3,"Bush, George",4984,75.5,"Other/Unknown, ",81,1.2
NC,MONTGOMERY,R,"Gore, Albert",3979,44.3,"Bush, George",4946,55.1,"Other/Unknown, ",49,0.5
NC,MOORE,R,"Gore, Albert",11232,35.9,"Bush, George",19882,63.5,"Other/Unknown, ",187,0.6
NC,NASH,R,"Gore, Albert",12376,40.6,"Bush, George",17995,59,"Other/Unknown, ",142,0.5
NC,"NEW HANOVER",R,"Gore, Albert",29292,44.2,"Bush, George",36503,55,"Other/Unknown, ",524,0.8
NC,NORTHAMPTON,D,"Gore, Albert",5513,67.2,"Bush, George",2667,32.5,"Other/Unknown, ",20,0.2
NC,ONSLOW,R,"Gore, Albert",10269,34,"Bush, George",19657,65.1,"Other/Unknown, ",289,1
NC,ORANGE,D,"Gore, Albert",30921,62.7,"Bush, George",17930,36.3,"Other/Unknown, ",493,1
NC,PAMLICO,R,"Gore, Albert",2188,41.7,"Bush, George",2999,57.2,"Other/Unknown, ",55,1
NC,PASQUOTANK,D,"Gore, Albert",5874,53.9,"Bush, George",4943,45.3,"Other/Unknown, ",86,0.8
NC,PENDER,R,"Gore, Albert",6415,45.3,"Bush, George",7661,54.1,"Other/Unknown, ",78,0.6
NC,PERQUIMANS,R,"Gore, Albert",2033,47.2,"Bush, George",2230,51.8,"Other/Unknown, ",43,1
NC,PERSON,R,"Gore, Albert",5042,42.6,"Bush, George",6722,56.8,"Other/Unknown, ",69,0.6
NC,PITT,R,"Gore, Albert",19685,45.7,"Bush, George",23192,53.8,"Other/Unknown, ",198,0.5
NC,POLK,R,"Gore, Albert",3114,37.5,"Bush, George",5074,61.1,"Other/Unknown, ",115,1.4
NC,RANDOLPH,R,"Gore, Albert",11366,26.6,"Bush, George",30959,72.5,"Other/Unknown, ",371,0.9
NC,RICHMOND,D,"Gore, Albert",7935,55.6,"Bush, George",6263,43.9,"Other/Unknown, ",71,0.5
NC,ROBESON,D,"Gore, Albert",17834,60,"Bush, George",11721,39.4,"Other/Unknown, ",192,0.6
NC,ROCKINGHAM,R,"Gore, Albert",13260,40.8,"Bush, George",18979,58.3,"Other/Unknown, ",289,0.9
NC,ROWAN,R,"Gore, Albert",14891,33.7,"Bush, George",28922,65.5,"Other/Unknown, ",320,0.7
NC,RUTHERFORD,R,"Gore, Albert",7697,35.4,"Bush, George",13755,63.3,"Other/Unknown, ",264,1.2
NC,SAMPSON,R,"Gore, Albert",8768,45.6,"Bush, George",10410,54.1,"Other/Unknown, ",61,0.3
NC,SCOTLAND,D,"Gore, Albert",5627,59.8,"Bush, George",3740,39.8,"Other/Unknown, ",36,0.4
NC,STANLY,R,"Gore, Albert",7066,31,"Bush, George",15548,68.1,"Other/Unknown, ",204,0.9
NC,STOKES,R,"Gore, Albert",5030,29.3,"Bush, George",12028,70,"Other/Unknown, ",124,0.7
NC,SURRY,R,"Gore, Albert",7757,33.2,"Bush, George",15401,65.9,"Other/Unknown, ",200,0.9
NC,SWAIN,R,"Gore, Albert",2097,48,"Bush, George",2224,50.9,"Other/Unknown, ",49,1.1
NC,TRANSYLVANIA,R,"Gore, Albert",5044,35.5,"Bush, George",9011,63.3,"Other/Unknown, ",170,1.2
NC,TYRRELL,D,"Gore, Albert",849,54.2,"Bush, George",706,45.1,"Other/Unknown, ",11,0.7
NC,UNION,R,"Gore, Albert",14890,31.6,"Bush, George",31876,67.6,"Other/Unknown, ",395,0.8
NC,VANCE,D,"Gore, Albert",7092,55.8,"Bush, George",5564,43.8,"Other/Unknown, ",45,0.4
NC,WAKE,R,"Gore, Albert",123466,46,"Bush, George",142494,53.1,"Other/Unknown, ",2260,0.8
NC,WARREN,D,"Gore, Albert",4576,67.3,"Bush, George",2202,32.4,"Other/Unknown, ",17,0.3
NC,WASHINGTON,D,"Gore, Albert",2704,55.3,"Bush, George",2169,44.4,"Other/Unknown, ",17,0.3
NC,WATAUGA,R,"Gore, Albert",7959,42.5,"Bush, George",10438,55.7,"Other/Unknown, ",326,1.7
NC,WAYNE,R,"Gore, Albert",13005,38.4,"Bush, George",20758,61.3,"Other/Unknown, ",121,0.4
NC,WILKES,R,"Gore, Albert",7226,29.7,"Bush, George",16826,69.2,"Other/Unknown, ",271,1.1
NC,WILSON,R,"Gore, Albert",11266,45.4,"Bush, George",13466,54.2,"Other/Unknown, ",94,0.4
NC,YADKIN,R,"Gore, Albert",3127,22.9,"Bush, George",10435,76.3,"Other/Unknown, ",120,0.9
NC,YANCEY,R,"Gore, Albert",3714,42.4,"Bush, George",4970,56.7,"Other/Unknown, ",80,0.9
NH,BELKNAP,R,"Gore, Albert",10719,40,"Bush, George",14799,55.2,"Nader, Ralph",977,3.6
NH,CARROLL,R,"Gore, Albert",9852,41.3,"Bush, George",12597,52.8,"Nader, Ralph",1086,4.5
NH,CHESHIRE,D,"Gore, Albert",17382,52,"Bush, George",13793,41.3,"Nader, Ralph",1750,5.2
NH,COOS,R,"Gore, Albert",6570,45,"Bush, George",7329,50.2,"Nader, Ralph",463,3.2
NH,GRAFTON,D,"Gore, Albert",18326,47.3,"Bush, George",18092,46.7,"Nader, Ralph",1783,4.6
NH,HILLSBOROUGH,R,"Gore, Albert",77625,46.8,"Bush, George",80649,48.7,"Nader, Ralph",5465,3.3
NH,MERRIMACK,D,"Gore, Albert",30622,48.1,"Bush, George",30028,47.2,"Nader, Ralph",2343,3.7
NH,ROCKINGHAM,R,"Gore, Albert",61628,45.9,"Bush, George",65860,49.1,"Nader, Ralph",5213,3.9
NH,STRAFFORD,D,"Gore, Albert",25400,51.4,"Bush, George",21108,42.7,"Nader, Ralph",2273,4.6
NH,SULLIVAN,R,"Gore, Albert",8224,44.1,"Bush, George",9304,49.8,"Nader, Ralph",845,4.5
NJ,ATLANTIC,D,"Gore, Albert",52880,58,"Bush, George",35593,39.1,"Nader, Ralph",2188,2.4
NJ,BERGEN,D,"Gore, Albert",202682,55.3,"Bush, George",152731,41.6,"Nader, Ralph",9688,2.6
NJ,BURLINGTON,D,"Gore, Albert",99506,56,"Bush, George",72254,40.7,"Nader, Ralph",4894,2.8
NJ,CAMDEN,D,"Gore, Albert",127166,64.6,"Bush, George",62464,31.7,"Nader, Ralph",6124,3.1
NJ,"CAPE MAY",R,"Gore, Albert",22189,46.6,"Bush, George",23794,50,"Nader, Ralph",1291,2.7
NJ,CUMBERLAND,D,"Gore, Albert",28188,57.9,"Bush, George",18882,38.8,"Nader, Ralph",1004,2.1
NJ,ESSEX,D,"Gore, Albert",185505,71.5,"Bush, George",66842,25.8,"Nader, Ralph",5641,2.2
NJ,GLOUCESTER,D,"Gore, Albert",61095,56.9,"Bush, George",42315,39.4,"Nader, Ralph",3196,3
NJ,HUDSON,D,"Gore, Albert",118206,70.6,"Bush, George",43804,26.2,"Nader, Ralph",4436,2.7
NJ,HUNTERDON,R,"Gore, Albert",21387,37.9,"Bush, George",32210,57.1,"Nader, Ralph",2459,4.4
NJ,MERCER,D,"Gore, Albert",83256,61.4,"Bush, George",46670,34.4,"Nader, Ralph",4561,3.4
NJ,MIDDLESEX,D,"Gore, Albert",154998,59.9,"Bush, George",93545,36.1,"Nader, Ralph",8934,3.5
NJ,MONMOUTH,D,"Gore, Albert",131476,50.2,"Bush, George",119291,45.5,"Nader, Ralph",9059,3.5
NJ,MORRIS,R,"Gore, Albert",88039,42.6,"Bush, George",111066,53.8,"Nader, Ralph",6333,3.1
NJ,OCEAN,R,"Gore, Albert",102104,47.2,"Bush, George",105684,48.8,"Nader, Ralph",7354,3.4
NJ,PASSAIC,D,"Gore, Albert",90324,57.7,"Bush, George",61043,39,"Nader, Ralph",3752,2.4
NJ,SALEM,D,"Gore, Albert",13718,50.9,"Bush, George",12257,45.4,"Nader, Ralph",714,2.6
NJ,SOMERSET,R,"Gore, Albert",56232,46.7,"Bush, George",59725,49.6,"Nader, Ralph",3776,3.1
NJ,SUSSEX,R,"Gore, Albert",21353,37.1,"Bush, George",33277,57.9,"Nader, Ralph",2399,4.2
NJ,UNION,D,"Gore, Albert",112003,60.1,"Bush, George",68554,36.8,"Nader, Ralph",4945,2.7
NJ,WARREN,R,"Gore, Albert",16543,40.5,"Bush, George",22172,54.3,"Nader, Ralph",1806,4.4
WI,ADAMS,D,"Gore, Albert",4826,52.9,"Bush, George",3920,43,"Nader, Ralph",217,2.4
WI,ASHLAND,D,"Gore, Albert",4356,55.2,"Bush, George",3038,38.5,"Nader, Ralph",440,5.6
WI,BARRON,R,"Gore, Albert",8928,44.9,"Bush, George",9848,49.5,"Nader, Ralph",1009,5.1
WI,BAYFIELD,D,"Gore, Albert",4427,53.6,"Bush, George",3266,39.5,"Nader, Ralph",511,6.2
WI,BROWN,R,"Gore, Albert",49096,45.6,"Bush, George",54258,50.3,"Nader, Ralph",3311,3.1
WI,BUFFALO,D,"Gore, Albert",3237,48.7,"Bush, George",3038,45.7,"Nader, Ralph",316,4.8
WI,BURNETT,R,"Gore, Albert",3626,44.5,"Bush, George",3967,48.7,"Nader, Ralph",499,6.1
WI,CALUMET,R,"Gore, Albert",8202,41.1,"Bush, George",10837,54.3,"Nader, Ralph",658,3.3
WI,CHIPPEWA,R,"Gore, Albert",12102,46.2,"Bush, George",12835,49,"Nader, Ralph",973,3.7
WI,CLARK,R,"Gore, Albert",5931,41.9,"Bush, George",7461,52.7,"Nader, Ralph",521,3.7
WI,COLUMBIA,D,"Gore, Albert",12636,49.4,"Bush, George",11987,46.8,"Nader, Ralph",790,3.1
WI,CRAWFORD,D,"Gore, Albert",4005,54.2,"Bush, George",3024,40.9,"Nader, Ralph",309,4.2
WI,DANE,D,"Gore, Albert",142317,61.1,"Bush, George",75790,32.6,"Nader, Ralph",13030,5.6
WI,DODGE,R,"Gore, Albert",14580,38.7,"Bush, George",21684,57.5,"Nader, Ralph",1098,2.9
WI,DOOR,R,"Gore, Albert",6560,43.1,"Bush, George",7810,51.3,"Nader, Ralph",709,4.7
WI,DOUGLAS,D,"Gore, Albert",13593,62.6,"Bush, George",6930,31.9,"Nader, Ralph",975,4.5
WI,DUNN,D,"Gore, Albert",9172,47.4,"Bush, George",8911,46.1,"Nader, Ralph",1109,5.7
WI,"EAU CLAIRE",D,"Gore, Albert",24078,50.3,"Bush, George",20921,43.7,"Nader, Ralph",2461,5.1
WI,FLORENCE,R,"Gore, Albert",816,33.9,"Bush, George",1528,63.5,"Nader, Ralph",48,2
WI,"FOND DU LAC",R,"Gore, Albert",18181,39,"Bush, George",26548,57,"Nader, Ralph",1389,3
WI,FOREST,R,"Gore, Albert",2158,45.8,"Bush, George",2404,51,"Nader, Ralph",126,2.7
WI,GRANT,D,"Gore, Albert",10691,48.7,"Bush, George",10240,46.6,"Nader, Ralph",858,3.9
WI,GREEN,D,"Gore, Albert",7863,51.5,"Bush, George",6790,44.4,"Nader, Ralph",493,3.2
WI,"GREEN LAKE",R,"Gore, Albert",3301,36.2,"Bush, George",5451,59.9,"Nader, Ralph",282,3.1
WI,IOWA,D,"Gore, Albert",5842,55.4,"Bush, George",4221,40,"Nader, Ralph",429,4.1
WI,IRON,R,"Gore, Albert",1620,46.2,"Bush, George",1734,49.4,"Nader, Ralph",134,3.8
WI,JACKSON,D,"Gore, Albert",4380,52,"Bush, George",3670,43.6,"Nader, Ralph",290,3.4
WI,JEFFERSON,R,"Gore, Albert",15203,42.1,"Bush, George",19204,53.2,"Nader, Ralph",1361,3.8
WI,JUNEAU,R,"Gore, Albert",4813,47.1,"Bush, George",4910,48.1,"Nader, Ralph",297,2.9
WI,KENOSHA,D,"Gore, Albert",32429,50.9,"Bush, George",28891,45.3,"Nader, Ralph",1852,2.9
WI,KEWAUNEE,R,"Gore, Albert",4670,46.3,"Bush, George",4883,48.4,"Nader, Ralph",388,3.8
WI,"LA CROSSE",D,"Gore, Albert",28455,51.2,"Bush, George",24327,43.8,"Nader, Ralph",2272,4.1
WI,LAFAYETTE,D,"Gore, Albert",3710,51.1,"Bush, George",3336,45.9,"Nader, Ralph",185,2.5
WI,LANGLADE,R,"Gore, Albert",4199,43.2,"Bush, George",5125,52.7,"Nader, Ralph",261,2.7
WI,LINCOLN,R,"Gore, Albert",6664,46.8,"Bush, George",6727,47.2,"Nader, Ralph",509,3.6
WI,MANITOWOC,R,"Gore, Albert",17667,45.5,"Bush, George",19358,49.9,"Nader, Ralph",1301,3.4
WI,MARATHON,R,"Gore, Albert",26546,45.5,"Bush, George",28883,49.5,"Nader, Ralph",2021,3.5
WI,MARINETTE,R,"Gore, Albert",8676,43.6,"Bush, George",10535,52.9,"Nader, Ralph",504,2.5
WI,MARQUETTE,R,"Gore, Albert",3437,47.8,"Bush, George",3522,49,"Nader, Ralph",195,2.7
WI,MENOMINEE,D,"Gore, Albert",949,77,"Bush, George",225,18.2,"Nader, Ralph",47,3.8
WI,MILWAUKEE,D,"Gore, Albert",252329,58.2,"Bush, George",163491,37.7,"Nader, Ralph",13953,3.2
WI,MONROE,R,"Gore, Albert",7460,45.7,"Bush, George",8217,50.3,"Nader, Ralph",489,3
WI,OCONTO,R,"Gore, Albert",7260,43.7,"Bush, George",8706,52.5,"Nader, Ralph",437,2.6
WI,ONEIDA,R,"Gore, Albert",8339,44.1,"Bush, George",9512,50.4,"Nader, Ralph",805,4.3
WI,OUTAGAMIE,R,"Gore, Albert",32735,43.2,"Bush, George",39460,52.1,"Nader, Ralph",2583,3.4
