"Presidential General Election Returns by County, National Summary (2008)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (2008)","Dem. Votes","Dem. %","Rep. Candidate (2008)","Rep. Votes","Rep. %","Highest Other (2008)","Other Votes","Other %"
NE,DOUGLAS,D,"Obama, Barack",116810,51.5,"McCain, John",106291,46.9,"Other/Unknown, ",3600,1.6
NE,DUNDY,R,"Obama, Barack",218,21.4,"McCain, John",783,76.8,"Other/Unknown, ",18,1.8
NE,FILLMORE,R,"Obama, Barack",962,32.6,"McCain, John",1913,64.9,"Other/Unknown, ",72,2.4
NE,FRANKLIN,R,"Obama, Barack",442,28.5,"McCain, John",1079,69.5,"Other/Unknown, ",31,2
NE,FRONTIER,R,"Obama, Barack",349,24.9,"McCain, John",1034,73.6,"Other/Unknown, ",21,1.5
NE,FURNAS,R,"Obama, Barack",556,23.9,"McCain, John",1725,74.1,"Other/Unknown, ",47,2
NE,GAGE,R,"Obama, Barack",4473,44,"McCain, John",5435,53.5,"Other/Unknown, ",252,2.5
NE,GARDEN,R,"Obama, Barack",283,24.9,"McCain, John",844,74.2,"Other/Unknown, ",11,1
NE,GARFIELD,R,"Obama, Barack",212,20.6,"McCain, John",800,77.7,"Other/Unknown, ",18,1.7
NE,GOSPER,R,"Obama, Barack",260,24.8,"McCain, John",776,74,"Other/Unknown, ",12,1.1
NE,GRANT,R,"Obama, Barack",41,11.2,"McCain, John",318,86.6,"Other/Unknown, ",8,2.2
NE,GREELEY,R,"Obama, Barack",458,38.2,"McCain, John",715,59.6,"Other/Unknown, ",26,2.2
NE,HALL,R,"Obama, Barack",7855,36.9,"McCain, John",12977,61,"Other/Unknown, ",439,2.1
NE,HAMILTON,R,"Obama, Barack",1332,27.8,"McCain, John",3389,70.6,"Other/Unknown, ",78,1.6
NE,HARLAN,R,"Obama, Barack",402,22.8,"McCain, John",1329,75.3,"Other/Unknown, ",35,2
NE,HAYES,R,"Obama, Barack",85,15.4,"McCain, John",461,83.4,"Other/Unknown, ",7,1.3
NE,HITCHCOCK,R,"Obama, Barack",346,25.1,"McCain, John",1001,72.6,"Other/Unknown, ",32,2.3
NE,HOLT,R,"Obama, Barack",1089,21.9,"McCain, John",3746,75.3,"Other/Unknown, ",139,2.8
NE,HOOKER,R,"Obama, Barack",75,17.1,"McCain, John",355,81.1,"Other/Unknown, ",8,1.8
NE,HOWARD,R,"Obama, Barack",1083,36.1,"McCain, John",1847,61.6,"Other/Unknown, ",66,2.2
NE,JEFFERSON,R,"Obama, Barack",1520,41.1,"McCain, John",2103,56.9,"Other/Unknown, ",74,2
NE,JOHNSON,R,"Obama, Barack",914,43.3,"McCain, John",1142,54.1,"Other/Unknown, ",54,2.6
NE,KEARNEY,R,"Obama, Barack",876,27.8,"McCain, John",2224,70.6,"Other/Unknown, ",50,1.6
NE,KEITH,R,"Obama, Barack",974,24.5,"McCain, John",2942,74.1,"Other/Unknown, ",52,1.3
NE,"KEYA PAHA",R,"Obama, Barack",115,21.6,"McCain, John",409,76.7,"Other/Unknown, ",9,1.7
NE,KIMBALL,R,"Obama, Barack",439,24.2,"McCain, John",1346,74.3,"Other/Unknown, ",26,1.4
NE,KNOX,R,"Obama, Barack",1255,30.7,"McCain, John",2728,66.8,"Other/Unknown, ",101,2.5
NE,LANCASTER,D,"Obama, Barack",65734,51.6,"McCain, John",59398,46.6,"Other/Unknown, ",2358,1.8
NE,LINCOLN,R,"Obama, Barack",5046,31,"McCain, John",10817,66.5,"Other/Unknown, ",414,2.5
NE,LOGAN,R,"Obama, Barack",81,19.5,"McCain, John",327,78.6,"Other/Unknown, ",8,1.9
NE,LOUP,R,"Obama, Barack",86,21.9,"McCain, John",302,76.8,"Other/Unknown, ",5,1.3
NE,MADISON,R,"Obama, Barack",4142,29.5,"McCain, John",9655,68.7,"Other/Unknown, ",248,1.8
NE,MCPHERSON,R,"Obama, Barack",45,15.4,"McCain, John",240,81.9,"Other/Unknown, ",8,2.7
NE,MERRICK,R,"Obama, Barack",986,28.7,"McCain, John",2375,69.2,"Other/Unknown, ",70,2
NE,MORRILL,R,"Obama, Barack",557,23.7,"McCain, John",1725,73.4,"Other/Unknown, ",69,2.9
NE,NANCE,R,"Obama, Barack",549,32.2,"McCain, John",1116,65.4,"Other/Unknown, ",42,2.5
NE,NEMAHA,R,"Obama, Barack",1240,35.7,"McCain, John",2134,61.4,"Other/Unknown, ",100,2.9
NE,NUCKOLLS,R,"Obama, Barack",657,29.6,"McCain, John",1498,67.4,"Other/Unknown, ",66,3
NE,OTOE,R,"Obama, Barack",2915,41.1,"McCain, John",4033,56.9,"Other/Unknown, ",144,2
NE,PAWNEE,R,"Obama, Barack",483,34.9,"McCain, John",859,62.1,"Other/Unknown, ",42,3
NE,PERKINS,R,"Obama, Barack",310,21.8,"McCain, John",1092,76.9,"Other/Unknown, ",18,1.3
NE,PHELPS,R,"Obama, Barack",1050,23.5,"McCain, John",3360,75.1,"Other/Unknown, ",63,1.4
NE,PIERCE,R,"Obama, Barack",783,24.3,"McCain, John",2385,73.9,"Other/Unknown, ",58,1.8
NE,PLATTE,R,"Obama, Barack",3796,28.3,"McCain, John",9373,69.8,"Other/Unknown, ",251,1.9
NE,POLK,R,"Obama, Barack",668,26.3,"McCain, John",1822,71.6,"Other/Unknown, ",53,2.1
NE,"RED WILLOW",R,"Obama, Barack",1216,24.1,"McCain, John",3735,74,"Other/Unknown, ",93,1.8
NE,RICHARDSON,R,"Obama, Barack",1513,38.1,"McCain, John",2342,59,"Other/Unknown, ",113,2.8
NE,ROCK,R,"Obama, Barack",139,17.4,"McCain, John",640,79.9,"Other/Unknown, ",22,2.7
NE,SALINE,D,"Obama, Barack",2674,50.9,"McCain, John",2434,46.4,"Other/Unknown, ",143,2.7
NE,SARPY,R,"Obama, Barack",28010,41.2,"McCain, John",38816,57.1,"Other/Unknown, ",1196,1.8
NE,SAUNDERS,R,"Obama, Barack",3767,36.9,"McCain, John",6188,60.6,"Other/Unknown, ",257,2.5
NE,"SCOTTS BLUFF",R,"Obama, Barack",4745,32.2,"McCain, John",9708,65.9,"Other/Unknown, ",277,1.9
NE,SEWARD,R,"Obama, Barack",2703,35.9,"McCain, John",4647,61.7,"Other/Unknown, ",179,2.4
NE,SHERIDAN,R,"Obama, Barack",454,18.4,"McCain, John",1941,78.8,"Other/Unknown, ",67,2.7
NE,SHERMAN,R,"Obama, Barack",585,37.2,"McCain, John",950,60.4,"Other/Unknown, ",37,2.4
NE,SIOUX,R,"Obama, Barack",117,16,"McCain, John",603,82.4,"Other/Unknown, ",12,1.6
NE,STANTON,R,"Obama, Barack",664,26.6,"McCain, John",1781,71.4,"Other/Unknown, ",50,2
NE,THAYER,R,"Obama, Barack",860,32.3,"McCain, John",1749,65.8,"Other/Unknown, ",50,1.9
NE,THOMAS,R,"Obama, Barack",51,13.1,"McCain, John",331,84.9,"Other/Unknown, ",8,2.1
NE,THURSTON,D,"Obama, Barack",1120,52.7,"McCain, John",972,45.7,"Other/Unknown, ",34,1.6
NE,VALLEY,R,"Obama, Barack",706,29.1,"McCain, John",1657,68.4,"Other/Unknown, ",60,2.5
NE,WASHINGTON,R,"Obama, Barack",3711,36,"McCain, John",6425,62.3,"Other/Unknown, ",184,1.8
NE,WAYNE,R,"Obama, Barack",1249,32.8,"McCain, John",2503,65.7,"Other/Unknown, ",56,1.5
NE,WEBSTER,R,"Obama, Barack",552,30.4,"McCain, John",1233,67.9,"Other/Unknown, ",32,1.8
NE,WHEELER,R,"Obama, Barack",96,21.8,"McCain, John",334,75.9,"Other/Unknown, ",10,2.3
NE,YORK,R,"Obama, Barack",1607,24.5,"McCain, John",4848,73.8,"Other/Unknown, ",113,1.7
MA,BARNSTABLE,D,"Obama, Barack",74264,56.1,"McCain, John",55694,42.1,"Other/Unknown, ",2312,1.7
MA,BERKSHIRE,D,"Obama, Barack",49558,74.9,"McCain, John",14876,22.5,"Other/Unknown, ",1696,2.6
MA,BRISTOL,D,"Obama, Barack",146861,60.4,"McCain, John",90531,37.2,"Other/Unknown, ",5728,2.4
MA,DUKES,D,"Obama, Barack",7913,75,"McCain, John",2442,23.1,"Other/Unknown, ",198,1.9
MA,ESSEX,D,"Obama, Barack",208976,59.1,"McCain, John",137129,38.8,"Other/Unknown, ",7357,2.1
MA,FRANKLIN,D,"Obama, Barack",27919,72.5,"McCain, John",9545,24.8,"Other/Unknown, ",1065,2.8
MA,HAMPDEN,D,"Obama, Barack",121454,61.4,"McCain, John",71350,36.1,"Other/Unknown, ",4916,2.5
MA,HAMPSHIRE,D,"Obama, Barack",56869,71.5,"McCain, John",20618,25.9,"Other/Unknown, ",2083,2.6
MA,MIDDLESEX,D,"Obama, Barack",464484,64,"McCain, John",245766,33.9,"Other/Unknown, ",15781,2.2
MA,NANTUCKET,D,"Obama, Barack",4073,67.3,"McCain, John",1863,30.8,"Other/Unknown, ",116,1.9
MA,NORFOLK,D,"Obama, Barack",200675,58.2,"McCain, John",136841,39.7,"Other/Unknown, ",7400,2.1
MA,PLYMOUTH,D,"Obama, Barack",131817,52.8,"McCain, John",112904,45.2,"Other/Unknown, ",5096,2
MA,SUFFOLK,D,"Obama, Barack",207127,76.9,"McCain, John",57194,21.2,"Other/Unknown, ",4900,1.8
MA,WORCESTER,D,"Obama, Barack",202107,55.6,"McCain, John",152101,41.8,"Other/Unknown, ",9386,2.6
CT,FAIRFIELD,D,"Obama, Barack",242936,58.7,"McCain, John",167736,40.5,"Other/Unknown, ",3069,0.7
CT,HARTFORD,D,"Obama, Barack",268721,65.1,"McCain, John",138984,33.7,"Other/Unknown, ",5023,1.2
CT,LITCHFIELD,D,"Obama, Barack",51041,51.6,"McCain, John",46173,46.7,"Other/Unknown, ",1752,1.8
CT,MIDDLESEX,D,"Obama, Barack",52983,60.7,"McCain, John",32918,37.7,"Other/Unknown, ",1351,1.5
CT,"NEW HAVEN",D,"Obama, Barack",233589,61,"McCain, John",144650,37.8,"Other/Unknown, ",4647,1.2
CT,"NEW LONDON",D,"Obama, Barack",74776,59.9,"McCain, John",48491,38.8,"Other/Unknown, ",1607,1.3
CT,TOLLAND,D,"Obama, Barack",45053,59.7,"McCain, John",29266,38.8,"Other/Unknown, ",1182,1.6
CT,WINDHAM,D,"Obama, Barack",28673,56.4,"McCain, John",21210,41.7,"Other/Unknown, ",961,1.9
PA,ADAMS,R,"Obama, Barack",17633,39.6,"McCain, John",26349,59.2,"Other/Unknown, ",509,1.1
PA,ALLEGHENY,D,"Obama, Barack",373153,57.3,"McCain, John",272347,41.8,"Other/Unknown, ",5936,0.9
PA,ARMSTRONG,R,"Obama, Barack",11138,37,"McCain, John",18542,61.6,"Other/Unknown, ",401,1.3
PA,BEAVER,R,"Obama, Barack",40499,47.9,"McCain, John",42895,50.8,"Other/Unknown, ",1094,1.3
PA,BEDFORD,R,"Obama, Barack",6059,27,"McCain, John",16124,71.8,"Other/Unknown, ",260,1.2
PA,BERKS,D,"Obama, Barack",97047,53.9,"McCain, John",80513,44.7,"Other/Unknown, ",2440,1.4
PA,BLAIR,R,"Obama, Barack",19813,37.3,"McCain, John",32708,61.6,"Other/Unknown, ",581,1.1
PA,BRADFORD,R,"Obama, Barack",10306,40,"McCain, John",15057,58.4,"Other/Unknown, ",424,1.6
PA,BUCKS,D,"Obama, Barack",179031,53.8,"McCain, John",150248,45.1,"Other/Unknown, ",3645,1.1
PA,BUTLER,R,"Obama, Barack",32260,35.7,"McCain, John",57074,63.1,"Other/Unknown, ",1091,1.2
PA,CAMBRIA,D,"Obama, Barack",32451,49.4,"McCain, John",31995,48.7,"Other/Unknown, ",1224,1.9
PA,CAMERON,R,"Obama, Barack",879,39.2,"McCain, John",1323,58.9,"Other/Unknown, ",43,1.9
PA,CARBON,D,"Obama, Barack",13464,50,"McCain, John",12957,48.1,"Other/Unknown, ",502,1.9
PA,CENTRE,D,"Obama, Barack",41950,55.4,"McCain, John",32992,43.5,"Other/Unknown, ",821,1.1
PA,CHESTER,D,"Obama, Barack",137833,54.2,"McCain, John",114421,45,"Other/Unknown, ",2100,0.8
PA,CLARION,R,"Obama, Barack",6756,38,"McCain, John",10737,60.4,"Other/Unknown, ",273,1.5
PA,CLEARFIELD,R,"Obama, Barack",14555,43,"McCain, John",18662,55.2,"Other/Unknown, ",596,1.8
PA,CLINTON,R,"Obama, Barack",7097,48,"McCain, John",7504,50.7,"Other/Unknown, ",190,1.3
PA,COLUMBIA,R,"Obama, Barack",13230,47.1,"McCain, John",14477,51.6,"Other/Unknown, ",356,1.3
PA,CRAWFORD,R,"Obama, Barack",16780,44,"McCain, John",20750,54.4,"Other/Unknown, ",604,1.6
PA,CUMBERLAND,R,"Obama, Barack",48306,42.6,"McCain, John",63739,56.3,"Other/Unknown, ",1259,1.1
PA,DAUPHIN,D,"Obama, Barack",69975,54,"McCain, John",58238,45,"Other/Unknown, ",1316,1
PA,DELAWARE,D,"Obama, Barack",178870,60.2,"McCain, John",115273,38.8,"Other/Unknown, ",2861,1
PA,ELK,D,"Obama, Barack",7290,51.1,"McCain, John",6676,46.8,"Other/Unknown, ",305,2.1
PA,ERIE,D,"Obama, Barack",75775,59.3,"McCain, John",50351,39.4,"Other/Unknown, ",1565,1.2
PA,FAYETTE,R,"Obama, Barack",25866,49.2,"McCain, John",26081,49.6,"Other/Unknown, ",613,1.2
PA,FOREST,R,"Obama, Barack",1038,42.5,"McCain, John",1366,55.9,"Other/Unknown, ",40,1.6
PA,FRANKLIN,R,"Obama, Barack",21169,33.3,"McCain, John",41906,65.8,"Other/Unknown, ",566,0.9
PA,FULTON,R,"Obama, Barack",1576,25,"McCain, John",4642,73.6,"Other/Unknown, ",88,1.4
PA,GREENE,R,"Obama, Barack",7829,49,"McCain, John",7889,49.4,"Other/Unknown, ",258,1.6
PA,HUNTINGDON,R,"Obama, Barack",6621,35.5,"McCain, John",11745,63,"Other/Unknown, ",266,1.4
PA,INDIANA,R,"Obama, Barack",17065,45.7,"McCain, John",19727,52.9,"Other/Unknown, ",510,1.4
PA,JEFFERSON,R,"Obama, Barack",6447,34.3,"McCain, John",12057,64.1,"Other/Unknown, ",298,1.6
PA,JUNIATA,R,"Obama, Barack",3068,31.6,"McCain, John",6484,66.8,"Other/Unknown, ",159,1.6
PA,LACKAWANNA,D,"Obama, Barack",67520,62.6,"McCain, John",39488,36.6,"Other/Unknown, ",868,0.8
PA,LANCASTER,R,"Obama, Barack",99586,43.7,"McCain, John",126568,55.5,"Other/Unknown, ",1983,0.9
PA,LAWRENCE,R,"Obama, Barack",19711,46.8,"McCain, John",21851,51.9,"Other/Unknown, ",541,1.3
PA,LEBANON,R,"Obama, Barack",23310,40,"McCain, John",34314,58.9,"Other/Unknown, ",673,1.2
PA,LEHIGH,D,"Obama, Barack",87089,57.1,"McCain, John",63382,41.6,"Other/Unknown, ",2002,1.3
PA,LUZERNE,D,"Obama, Barack",72492,53.6,"McCain, John",61127,45.2,"Other/Unknown, ",1556,1.2
PA,LYCOMING,R,"Obama, Barack",18381,37.3,"McCain, John",30280,61.5,"Other/Unknown, ",576,1.2
PA,MCKEAN,R,"Obama, Barack",6465,40.5,"McCain, John",9224,57.8,"Other/Unknown, ",258,1.6
PA,MERCER,R,"Obama, Barack",26411,49.1,"McCain, John",26565,49.4,"Other/Unknown, ",845,1.6
PA,MIFFLIN,R,"Obama, Barack",5375,32.6,"McCain, John",10929,66.2,"Other/Unknown, ",198,1.2
PA,MONROE,D,"Obama, Barack",39453,57.6,"McCain, John",28293,41.3,"Other/Unknown, ",697,1
PA,MONTGOMERY,D,"Obama, Barack",253393,60,"McCain, John",165552,39.2,"Other/Unknown, ",3474,0.8
PA,MONTOUR,R,"Obama, Barack",3364,41.9,"McCain, John",4574,57,"Other/Unknown, ",85,1.1
PA,NORTHAMPTON,D,"Obama, Barack",75255,55.5,"McCain, John",58551,43.2,"Other/Unknown, ",1781,1.3
PA,NORTHUMBERLAND,R,"Obama, Barack",14329,42.2,"McCain, John",19018,56,"Other/Unknown, ",592,1.7
PA,PERRY,R,"Obama, Barack",6396,32.4,"McCain, John",13058,66.1,"Other/Unknown, ",291,1.5
PA,PHILADELPHIA,D,"Obama, Barack",595980,83.1,"McCain, John",117221,16.3,"Other/Unknown, ",4128,0.6
PA,PIKE,R,"Obama, Barack",11493,47.3,"McCain, John",12518,51.5,"Other/Unknown, ",273,1.1
PA,POTTER,R,"Obama, Barack",2300,30.6,"McCain, John",5109,68.1,"Other/Unknown, ",98,1.3
PA,SCHUYLKILL,R,"Obama, Barack",28300,44.9,"McCain, John",33767,53.5,"Other/Unknown, ",990,1.6
PA,SNYDER,R,"Obama, Barack",5382,34.8,"McCain, John",9900,64,"Other/Unknown, ",197,1.3
PA,SOMERSET,R,"Obama, Barack",12878,36.6,"McCain, John",21686,61.7,"Other/Unknown, ",604,1.7
PA,SULLIVAN,R,"Obama, Barack",1233,39.5,"McCain, John",1841,59,"Other/Unknown, ",46,1.5
PA,SUSQUEHANNA,R,"Obama, Barack",8381,43.5,"McCain, John",10633,55.1,"Other/Unknown, ",272,1.4
PA,TIOGA,R,"Obama, Barack",6390,35.5,"McCain, John",11326,63,"Other/Unknown, ",268,1.5
PA,UNION,R,"Obama, Barack",7333,42.1,"McCain, John",9859,56.7,"Other/Unknown, ",208,1.2
PA,VENANGO,R,"Obama, Barack",9238,39.6,"McCain, John",13718,58.9,"Other/Unknown, ",351,1.5
PA,WARREN,R,"Obama, Barack",8537,46.1,"McCain, John",9685,52.3,"Other/Unknown, ",295,1.6
PA,WASHINGTON,R,"Obama, Barack",46122,47,"McCain, John",50752,51.8,"Other/Unknown, ",1173,1.2
PA,WAYNE,R,"Obama, Barack",9892,43.3,"McCain, John",12702,55.6,"Other/Unknown, ",241,1.1
PA,WESTMORELAND,R,"Obama, Barack",72721,41.1,"McCain, John",102294,57.8,"Other/Unknown, ",1858,1.1
PA,WYOMING,R,"Obama, Barack",5985,45.6,"McCain, John",6983,53.2,"Other/Unknown, ",170,1.3
PA,YORK,R,"Obama, Barack",82839,42.7,"McCain, John",109268,56.3,"Other/Unknown, ",2103,1.1
CA,ALAMEDA,D,"Obama, Barack",489106,78.8,"McCain, John",119555,19.3,"Other/Unknown, ",12368,2
CA,ALPINE,D,"Obama, Barack",422,61,"McCain, John",252,36.4,"Other/Unknown, ",18,2.6
CA,AMADOR,R,"Obama, Barack",7813,41.5,"McCain, John",10561,56.1,"Other/Unknown, ",436,2.3
CA,BUTTE,D,"Obama, Barack",49013,49.8,"McCain, John",46706,47.5,"Other/Unknown, ",2606,2.7
CA,CALAVERAS,R,"Obama, Barack",9813,42.1,"McCain, John",12835,55.1,"Other/Unknown, ",658,2.8
CA,COLUSA,R,"Obama, Barack",2569,40,"McCain, John",3733,58.1,"Other/Unknown, ",127,2
CA,"CONTRA COSTA",D,"Obama, Barack",306983,68,"McCain, John",136436,30.2,"Other/Unknown, ",8231,1.8
CA,"DEL NORTE",R,"Obama, Barack",4323,45.4,"McCain, John",4967,52.1,"Other/Unknown, ",241,2.5
CA,"EL DORADO",R,"Obama, Barack",40529,43.6,"McCain, John",50314,54.1,"Other/Unknown, ",2083,2.2
CA,FRESNO,D,"Obama, Barack",136706,50.2,"McCain, John",131015,48.1,"Other/Unknown, ",4568,1.7
CA,GLENN,R,"Obama, Barack",3734,37.8,"McCain, John",5910,59.8,"Other/Unknown, ",235,2.4
CA,HUMBOLDT,D,"Obama, Barack",39692,62.3,"McCain, John",21713,34.1,"Other/Unknown, ",2322,3.6
CA,IMPERIAL,D,"Obama, Barack",24162,62.2,"McCain, John",14008,36.1,"Other/Unknown, ",650,1.7
CA,INYO,R,"Obama, Barack",3743,43.9,"McCain, John",4523,53,"Other/Unknown, ",267,3.1
CA,KERN,R,"Obama, Barack",93457,40.1,"McCain, John",134793,57.9,"Other/Unknown, ",4600,2
CA,KINGS,R,"Obama, Barack",14747,42,"McCain, John",19710,56.1,"Other/Unknown, ",651,1.9
CA,LAKE,D,"Obama, Barack",14854,58.2,"McCain, John",9935,38.9,"Other/Unknown, ",753,2.9
CA,LASSEN,R,"Obama, Barack",3586,31.5,"McCain, John",7483,65.7,"Other/Unknown, ",318,2.8
CA,"LOS ANGELES",D,"Obama, Barack",2295853,69.2,"McCain, John",956425,28.8,"Other/Unknown, ",65970,2
CA,MADERA,R,"Obama, Barack",17952,42.4,"McCain, John",23583,55.7,"Other/Unknown, ",820,1.9
CA,MARIN,D,"Obama, Barack",109320,78,"McCain, John",28384,20.2,"Other/Unknown, ",2493,1.8
CA,MARIPOSA,R,"Obama, Barack",4100,42.5,"McCain, John",5298,54.9,"Other/Unknown, ",253,2.6
CA,MENDOCINO,D,"Obama, Barack",27843,69.6,"McCain, John",10721,26.8,"Other/Unknown, ",1452,3.6
CA,MERCED,D,"Obama, Barack",34031,53.3,"McCain, John",28704,45,"Other/Unknown, ",1073,1.7
CA,MODOC,R,"Obama, Barack",1313,29.7,"McCain, John",2981,67.4,"Other/Unknown, ",126,2.9
CA,MONO,D,"Obama, Barack",3093,55.5,"McCain, John",2354,42.3,"Other/Unknown, ",124,2.2
CA,MONTEREY,D,"Obama, Barack",88453,68.2,"McCain, John",38797,29.9,"Other/Unknown, ",2533,2
CA,NAPA,D,"Obama, Barack",38849,65.1,"McCain, John",19484,32.7,"Other/Unknown, ",1309,2.2
CA,NEVADA,D,"Obama, Barack",28617,51.4,"McCain, John",25663,46.1,"Other/Unknown, ",1367,2.5
CA,ORANGE,R,"Obama, Barack",549558,47.6,"McCain, John",579064,50.2,"Other/Unknown, ",25065,2.2
CA,PLACER,R,"Obama, Barack",75112,43.4,"McCain, John",94647,54.7,"Other/Unknown, ",3348,1.9
CA,PLUMAS,R,"Obama, Barack",4715,42.8,"McCain, John",6035,54.7,"Other/Unknown, ",278,2.5
CA,RIVERSIDE,D,"Obama, Barack",325017,50.2,"McCain, John",310041,47.9,"Other/Unknown, ",12241,1.9
CA,SACRAMENTO,D,"Obama, Barack",316506,58.5,"McCain, John",213583,39.5,"Other/Unknown, ",11012,2
CA,"SAN BENITO",D,"Obama, Barack",11917,60.5,"McCain, John",7425,37.7,"Other/Unknown, ",363,1.8
CA,"SAN BERNARDINO",D,"Obama, Barack",315720,52.1,"McCain, John",277408,45.8,"Other/Unknown, ",13206,2.2
CA,"SAN DIEGO",D,"Obama, Barack",666581,54.1,"McCain, John",541032,43.9,"Other/Unknown, ",23434,1.9
CA,"SAN FRANCISCO",D,"Obama, Barack",322220,84.2,"McCain, John",52292,13.7,"Other/Unknown, ",8353,2.2
CA,"SAN JOAQUIN",D,"Obama, Barack",113974,54.4,"McCain, John",91607,43.8,"Other/Unknown, ",3768,1.8
CA,"SAN LUIS OBISPO",D,"Obama, Barack",68176,51.4,"McCain, John",61055,46,"Other/Unknown, ",3422,2.6
CA,"SAN MATEO",D,"Obama, Barack",222826,73.5,"McCain, John",75057,24.7,"Other/Unknown, ",5409,1.8
CA,"SANTA BARBARA",D,"Obama, Barack",105614,60.4,"McCain, John",65585,37.5,"Other/Unknown, ",3713,2.1
CA,"SANTA CLARA",D,"Obama, Barack",462241,69.4,"McCain, John",190039,28.6,"Other/Unknown, ",13309,2
CA,"SANTA CRUZ",D,"Obama, Barack",98745,77.5,"McCain, John",25244,19.8,"Other/Unknown, ",3494,2.7
CA,SHASTA,R,"Obama, Barack",28867,35.9,"McCain, John",49588,61.7,"Other/Unknown, ",1935,2.4
CA,SIERRA,R,"Obama, Barack",743,37.3,"McCain, John",1158,58.2,"Other/Unknown, ",90,4.5
CA,SISKIYOU,R,"Obama, Barack",9292,43.3,"McCain, John",11520,53.7,"Other/Unknown, ",658,3.1
CA,SOLANO,D,"Obama, Barack",102095,63.4,"McCain, John",56035,34.8,"Other/Unknown, ",2843,1.8
CA,SONOMA,D,"Obama, Barack",168888,73.6,"McCain, John",55127,24,"Other/Unknown, ",5336,2.3
CA,STANISLAUS,D,"Obama, Barack",80279,49.9,"McCain, John",77497,48.1,"Other/Unknown, ",3239,2
CA,SUTTER,R,"Obama, Barack",13412,40.7,"McCain, John",18911,57.4,"Other/Unknown, ",618,1.9
CA,TEHAMA,R,"Obama, Barack",8945,36.6,"McCain, John",14843,60.7,"Other/Unknown, ",648,2.7
CA,TRINITY,D,"Obama, Barack",3233,50.7,"McCain, John",2940,46.1,"Other/Unknown, ",201,3.2
