"Presidential General Election Returns by County, National Summary (2012)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (2012)","Dem. Votes","Dem. %","Rep. Candidate (2012)","Rep. Votes","Rep. %","Highest Other (2012)","Other Votes","Other %"
NE,DAWSON,R,"Obama, Barack",2199,28,"Romney, W. Mitt",5460,69.5,"Johnson, Gary",113,1.4
NE,DEUEL,R,"Obama, Barack",215,21.1,"Romney, W. Mitt",763,75,"Johnson, Gary",25,2.5
NE,DIXON,R,"Obama, Barack",870,32.4,"Romney, W. Mitt",1745,65,"Johnson, Gary",37,1.4
NE,DODGE,R,"Obama, Barack",5673,37.9,"Romney, W. Mitt",8995,60.2,"Johnson, Gary",187,1.3
NE,DOUGLAS,R,"Obama, Barack",106456,47.5,"Romney, W. Mitt",113220,50.6,"Johnson, Gary",2763,1.2
NE,DUNDY,R,"Obama, Barack",176,17.9,"Romney, W. Mitt",792,80.4,"Johnson, Gary",11,1.1
NE,FILLMORE,R,"Obama, Barack",807,28,"Romney, W. Mitt",2007,69.7,"Johnson, Gary",32,1.1
NE,FRANKLIN,R,"Obama, Barack",384,25,"Romney, W. Mitt",1112,72.4,"Johnson, Gary",26,1.7
NE,FRONTIER,R,"Obama, Barack",271,20.8,"Romney, W. Mitt",1007,77.2,"Johnson, Gary",15,1.1
NE,FURNAS,R,"Obama, Barack",423,18.9,"Romney, W. Mitt",1782,79.6,"Johnson, Gary",17,0.8
NE,GAGE,R,"Obama, Barack",3903,40.4,"Romney, W. Mitt",5513,57.1,"Johnson, Gary",158,1.6
NE,GARDEN,R,"Obama, Barack",242,22.2,"Romney, W. Mitt",829,76,"Johnson, Gary",10,0.9
NE,GARFIELD,R,"Obama, Barack",149,15.9,"Romney, W. Mitt",769,81.8,"Johnson, Gary",13,1.4
NE,GOSPER,R,"Obama, Barack",230,23.5,"Romney, W. Mitt",734,75.1,"Johnson, Gary",9,0.9
NE,GRANT,R,"Obama, Barack",30,8.3,"Romney, W. Mitt",322,88.7,"Johnson, Gary",7,1.9
NE,GREELEY,R,"Obama, Barack",340,28.7,"Romney, W. Mitt",820,69.2,"Johnson, Gary",12,1
NE,HALL,R,"Obama, Barack",7161,35.4,"Romney, W. Mitt",12646,62.5,"Johnson, Gary",275,1.4
NE,HAMILTON,R,"Obama, Barack",1146,23.5,"Romney, W. Mitt",3600,73.9,"Johnson, Gary",80,1.6
NE,HARLAN,R,"Obama, Barack",354,19.9,"Romney, W. Mitt",1395,78.5,"Johnson, Gary",20,1.1
NE,HAYES,R,"Obama, Barack",51,9.5,"Romney, W. Mitt",476,88.3,"Johnson, Gary",11,2
NE,HITCHCOCK,R,"Obama, Barack",274,18.3,"Romney, W. Mitt",1178,78.8,"Johnson, Gary",27,1.8
NE,HOLT,R,"Obama, Barack",882,17.9,"Romney, W. Mitt",3922,79.4,"Johnson, Gary",69,1.4
NE,HOOKER,R,"Obama, Barack",59,14.9,"Romney, W. Mitt",330,83.5,"Johnson, Gary",2,0.5
NE,HOWARD,R,"Obama, Barack",914,31.8,"Romney, W. Mitt",1890,65.9,"Johnson, Gary",33,1.1
NE,JEFFERSON,R,"Obama, Barack",1195,34.7,"Romney, W. Mitt",2166,62.9,"Johnson, Gary",59,1.7
NE,JOHNSON,R,"Obama, Barack",790,38.3,"Romney, W. Mitt",1225,59.4,"Johnson, Gary",36,1.7
NE,KEARNEY,R,"Obama, Barack",773,24.3,"Romney, W. Mitt",2349,73.9,"Johnson, Gary",43,1.4
NE,KEITH,R,"Obama, Barack",928,22.9,"Romney, W. Mitt",3044,75,"Johnson, Gary",58,1.4
NE,"KEYA PAHA",R,"Obama, Barack",80,16.5,"Romney, W. Mitt",393,81.2,"Johnson, Gary",7,1.4
NE,KIMBALL,R,"Obama, Barack",395,23.4,"Romney, W. Mitt",1235,73.2,"Johnson, Gary",38,2.3
NE,KNOX,R,"Obama, Barack",1059,26.2,"Romney, W. Mitt",2885,71.5,"Johnson, Gary",57,1.4
NE,LANCASTER,R,"Obama, Barack",62015,48.7,"Romney, W. Mitt",62434,49,"Johnson, Gary",1874,1.5
NE,LINCOLN,R,"Obama, Barack",4450,28.4,"Romney, W. Mitt",10728,68.5,"Johnson, Gary",315,2
NE,LOGAN,R,"Obama, Barack",68,15.8,"Romney, W. Mitt",356,82.6,"Johnson, Gary",5,1.2
NE,LOUP,R,"Obama, Barack",62,17.3,"Romney, W. Mitt",290,81,"Johnson, Gary",4,1.1
NE,MADISON,R,"Obama, Barack",3485,25.1,"Romney, W. Mitt",10062,72.5,"Johnson, Gary",225,1.6
NE,MCPHERSON,R,"Obama, Barack",41,14.1,"Romney, W. Mitt",237,81.4,"Johnson, Gary",6,2.1
NE,MERRICK,R,"Obama, Barack",925,26.5,"Romney, W. Mitt",2490,71.4,"Johnson, Gary",46,1.3
NE,MORRILL,R,"Obama, Barack",455,20.8,"Romney, W. Mitt",1681,76.8,"Johnson, Gary",32,1.5
NE,NANCE,R,"Obama, Barack",481,29.7,"Romney, W. Mitt",1106,68.2,"Johnson, Gary",18,1.1
NE,NEMAHA,R,"Obama, Barack",1128,35.1,"Romney, W. Mitt",2012,62.6,"Johnson, Gary",44,1.4
NE,NUCKOLLS,R,"Obama, Barack",568,25.9,"Romney, W. Mitt",1574,71.8,"Johnson, Gary",34,1.6
NE,OTOE,R,"Obama, Barack",2561,36.7,"Romney, W. Mitt",4258,61,"Johnson, Gary",108,1.5
NE,PAWNEE,R,"Obama, Barack",400,29.8,"Romney, W. Mitt",899,67,"Johnson, Gary",26,1.9
NE,PERKINS,R,"Obama, Barack",238,17.1,"Romney, W. Mitt",1135,81.4,"Johnson, Gary",15,1.1
NE,PHELPS,R,"Obama, Barack",880,20.1,"Romney, W. Mitt",3400,77.6,"Johnson, Gary",72,1.6
NE,PIERCE,R,"Obama, Barack",637,18.6,"Romney, W. Mitt",2707,78.9,"Johnson, Gary",57,1.7
NE,PLATTE,R,"Obama, Barack",3148,23.4,"Romney, W. Mitt",10061,74.7,"Johnson, Gary",139,1
NE,POLK,R,"Obama, Barack",528,21.5,"Romney, W. Mitt",1890,76.9,"Johnson, Gary",24,1
NE,"RED WILLOW",R,"Obama, Barack",952,19.3,"Romney, W. Mitt",3891,78.8,"Johnson, Gary",55,1.1
NE,RICHARDSON,R,"Obama, Barack",1191,31.9,"Romney, W. Mitt",2443,65.3,"Johnson, Gary",67,1.8
NE,ROCK,R,"Obama, Barack",103,13.1,"Romney, W. Mitt",672,85.2,"Johnson, Gary",8,1
NE,SALINE,R,"Obama, Barack",2289,46.2,"Romney, W. Mitt",2557,51.6,"Johnson, Gary",64,1.3
NE,SARPY,R,"Obama, Barack",26671,37.3,"Romney, W. Mitt",43213,60.4,"Johnson, Gary",1106,1.5
NE,SAUNDERS,R,"Obama, Barack",3307,32.1,"Romney, W. Mitt",6770,65.7,"Johnson, Gary",167,1.6
NE,"SCOTTS BLUFF",R,"Obama, Barack",4327,30.3,"Romney, W. Mitt",9648,67.5,"Johnson, Gary",185,1.3
NE,SEWARD,R,"Obama, Barack",2386,31.5,"Romney, W. Mitt",5003,66.1,"Johnson, Gary",110,1.5
NE,SHERIDAN,R,"Obama, Barack",390,15.8,"Romney, W. Mitt",2021,81.8,"Johnson, Gary",44,1.8
NE,SHERMAN,R,"Obama, Barack",552,36.1,"Romney, W. Mitt",927,60.6,"Johnson, Gary",29,1.9
NE,SIOUX,R,"Obama, Barack",101,13.7,"Romney, W. Mitt",624,84.4,"Johnson, Gary",10,1.4
NE,STANTON,R,"Obama, Barack",614,23.2,"Romney, W. Mitt",1949,73.7,"Johnson, Gary",49,1.9
NE,THAYER,R,"Obama, Barack",728,27.4,"Romney, W. Mitt",1874,70.5,"Johnson, Gary",41,1.5
NE,THOMAS,R,"Obama, Barack",42,10.3,"Romney, W. Mitt",360,88.2,"Johnson, Gary",1,0.2
NE,THURSTON,D,"Obama, Barack",1247,56.3,"Romney, W. Mitt",939,42.4,"Johnson, Gary",20,0.9
NE,VALLEY,R,"Obama, Barack",498,22.7,"Romney, W. Mitt",1657,75.5,"Johnson, Gary",25,1.1
NE,WASHINGTON,R,"Obama, Barack",3132,30.6,"Romney, W. Mitt",6899,67.3,"Johnson, Gary",136,1.3
NE,WAYNE,R,"Obama, Barack",1074,29.2,"Romney, W. Mitt",2493,67.7,"Johnson, Gary",73,2
NE,WEBSTER,R,"Obama, Barack",442,25.4,"Romney, W. Mitt",1258,72.2,"Johnson, Gary",31,1.8
NE,WHEELER,R,"Obama, Barack",93,20.8,"Romney, W. Mitt",345,77,"Johnson, Gary",8,1.8
NE,YORK,R,"Obama, Barack",1373,21.6,"Romney, W. Mitt",4874,76.7,"Johnson, Gary",61,1
MA,BARNSTABLE,D,"Obama, Barack",70822,53.2,"Romney, W. Mitt",60446,45.4,"Johnson, Gary",970,0.7
MA,BERKSHIRE,D,"Obama, Barack",48843,75.7,"Romney, W. Mitt",14252,22.1,"Johnson, Gary",729,1.1
MA,BRISTOL,D,"Obama, Barack",142962,59.2,"Romney, W. Mitt",93752,38.8,"Johnson, Gary",2645,1.1
MA,DUKES,D,"Obama, Barack",7978,72.7,"Romney, W. Mitt",2792,25.5,"Johnson, Gary",80,0.7
MA,ESSEX,D,"Obama, Barack",210302,57.4,"Romney, W. Mitt",150480,41.1,"Johnson, Gary",3452,0.9
MA,FRANKLIN,D,"Obama, Barack",27072,71.7,"Romney, W. Mitt",9344,24.7,"Johnson, Gary",459,1.2
MA,HAMPDEN,D,"Obama, Barack",123619,61.7,"Romney, W. Mitt",73392,36.6,"Johnson, Gary",1866,0.9
MA,HAMPSHIRE,D,"Obama, Barack",57359,70.3,"Romney, W. Mitt",21480,26.3,"Johnson, Gary",974,1.2
MA,MIDDLESEX,D,"Obama, Barack",471804,62.6,"Romney, W. Mitt",267321,35.4,"Johnson, Gary",7763,1
MA,NANTUCKET,D,"Obama, Barack",3830,62.6,"Romney, W. Mitt",2187,35.7,"Johnson, Gary",60,1
MA,NORFOLK,D,"Obama, Barack",202714,56.9,"Romney, W. Mitt",148393,41.6,"Johnson, Gary",3050,0.9
MA,PLYMOUTH,D,"Obama, Barack",131845,51.4,"Romney, W. Mitt",121086,47.2,"Johnson, Gary",2103,0.8
MA,SUFFOLK,D,"Obama, Barack",223896,77.4,"Romney, W. Mitt",59999,20.8,"Johnson, Gary",2388,0.8
MA,WORCESTER,D,"Obama, Barack",198244,53.7,"Romney, W. Mitt",163390,44.3,"Johnson, Gary",4381,1.2
CT,FAIRFIELD,D,"Obama, Barack",217294,54.9,"Romney, W. Mitt",175168,44.2,"Johnson, Gary",2644,0.7
CT,HARTFORD,D,"Obama, Barack",244639,62.4,"Romney, W. Mitt",143238,36.5,"Johnson, Gary",2959,0.8
CT,LITCHFIELD,R,"Obama, Barack",43856,47.5,"Romney, W. Mitt",47201,51.1,"Johnson, Gary",891,1
CT,MIDDLESEX,D,"Obama, Barack",47855,57.3,"Romney, W. Mitt",34591,41.4,"Johnson, Gary",753,0.9
CT,"NEW HAVEN",D,"Obama, Barack",218972,60.7,"Romney, W. Mitt",138357,38.3,"Johnson, Gary",2490,0.7
CT,"NEW LONDON",D,"Obama, Barack",67144,58.3,"Romney, W. Mitt",46119,40.1,"Johnson, Gary",1244,1.1
CT,TOLLAND,D,"Obama, Barack",39366,55.5,"Romney, W. Mitt",30450,42.9,"Johnson, Gary",830,1.2
CT,WINDHAM,D,"Obama, Barack",25957,55.8,"Romney, W. Mitt",19768,42.5,"Johnson, Gary",529,1.1
PA,ADAMS,R,"Obama, Barack",15091,35.5,"Romney, W. Mitt",26767,63,"Johnson, Gary",437,1
PA,ALLEGHENY,D,"Obama, Barack",352687,56.7,"Romney, W. Mitt",262039,42.1,"Johnson, Gary",5196,0.8
PA,ARMSTRONG,R,"Obama, Barack",9045,30.6,"Romney, W. Mitt",20142,68,"Johnson, Gary",297,1
PA,BEAVER,R,"Obama, Barack",37055,46,"Romney, W. Mitt",42344,52.6,"Johnson, Gary",794,1
PA,BEDFORD,R,"Obama, Barack",4788,22.1,"Romney, W. Mitt",16702,77,"Johnson, Gary",143,0.7
PA,BERKS,R,"Obama, Barack",83011,48.7,"Romney, W. Mitt",84702,49.7,"Johnson, Gary",1832,1.1
PA,BLAIR,R,"Obama, Barack",16276,32.4,"Romney, W. Mitt",33319,66.3,"Johnson, Gary",464,0.9
PA,BRADFORD,R,"Obama, Barack",8624,36.8,"Romney, W. Mitt",14410,61.5,"Johnson, Gary",243,1
PA,BUCKS,D,"Obama, Barack",160521,50,"Romney, W. Mitt",156579,48.8,"Johnson, Gary",2863,0.9
PA,BUTLER,R,"Obama, Barack",28550,31.9,"Romney, W. Mitt",59761,66.8,"Johnson, Gary",819,0.9
PA,CAMBRIA,R,"Obama, Barack",24249,40.1,"Romney, W. Mitt",35163,58.1,"Johnson, Gary",712,1.2
PA,CAMERON,R,"Obama, Barack",724,34.3,"Romney, W. Mitt",1359,64.4,"Johnson, Gary",19,0.9
PA,CARBON,R,"Obama, Barack",11580,45.3,"Romney, W. Mitt",13504,52.8,"Johnson, Gary",356,1.4
PA,CENTRE,D,"Obama, Barack",34176,49.1,"Romney, W. Mitt",34001,48.8,"Johnson, Gary",1049,1.5
PA,CHESTER,R,"Obama, Barack",124311,49.3,"Romney, W. Mitt",124840,49.5,"Johnson, Gary",2082,0.8
PA,CLARION,R,"Obama, Barack",5056,31.2,"Romney, W. Mitt",10828,66.9,"Johnson, Gary",208,1.3
PA,CLEARFIELD,R,"Obama, Barack",11121,34.8,"Romney, W. Mitt",20347,63.7,"Johnson, Gary",339,1.1
PA,CLINTON,R,"Obama, Barack",5734,43.2,"Romney, W. Mitt",7303,55.1,"Johnson, Gary",171,1.3
PA,COLUMBIA,R,"Obama, Barack",10937,42.7,"Romney, W. Mitt",14236,55.6,"Johnson, Gary",324,1.3
PA,CRAWFORD,R,"Obama, Barack",13883,39.2,"Romney, W. Mitt",20901,59.1,"Johnson, Gary",436,1.2
PA,CUMBERLAND,R,"Obama, Barack",44367,40,"Romney, W. Mitt",64809,58.5,"Johnson, Gary",1191,1.1
PA,DAUPHIN,D,"Obama, Barack",64965,52.4,"Romney, W. Mitt",57450,46.3,"Johnson, Gary",1128,0.9
PA,DELAWARE,D,"Obama, Barack",171792,60.2,"Romney, W. Mitt",110853,38.8,"Johnson, Gary",2002,0.7
PA,ELK,R,"Obama, Barack",5463,41.3,"Romney, W. Mitt",7579,57.3,"Johnson, Gary",117,0.9
PA,ERIE,D,"Obama, Barack",68036,57.4,"Romney, W. Mitt",49025,41.3,"Johnson, Gary",1087,0.9
PA,FAYETTE,R,"Obama, Barack",21971,45.3,"Romney, W. Mitt",26018,53.6,"Johnson, Gary",365,0.8
PA,FOREST,R,"Obama, Barack",896,38.8,"Romney, W. Mitt",1383,59.8,"Johnson, Gary",23,1
PA,FRANKLIN,R,"Obama, Barack",18995,30.1,"Romney, W. Mitt",43260,68.6,"Johnson, Gary",571,0.9
PA,FULTON,R,"Obama, Barack",1310,21.1,"Romney, W. Mitt",4814,77.7,"Johnson, Gary",50,0.8
PA,GREENE,R,"Obama, Barack",5852,40.5,"Romney, W. Mitt",8428,58.3,"Johnson, Gary",116,0.8
PA,HUNTINGDON,R,"Obama, Barack",5409,30.7,"Romney, W. Mitt",11979,67.9,"Johnson, Gary",135,0.8
PA,INDIANA,R,"Obama, Barack",14473,39.8,"Romney, W. Mitt",21257,58.5,"Johnson, Gary",385,1.1
PA,JEFFERSON,R,"Obama, Barack",4787,26.5,"Romney, W. Mitt",13048,72.1,"Johnson, Gary",173,1
PA,JUNIATA,R,"Obama, Barack",2547,26.7,"Romney, W. Mitt",6862,72,"Johnson, Gary",83,0.9
PA,LACKAWANNA,D,"Obama, Barack",61838,63.1,"Romney, W. Mitt",35085,35.8,"Johnson, Gary",743,0.8
PA,LANCASTER,R,"Obama, Barack",88481,39.8,"Romney, W. Mitt",130669,58.7,"Johnson, Gary",2527,1.1
PA,LAWRENCE,R,"Obama, Barack",17513,44.9,"Romney, W. Mitt",21047,53.9,"Johnson, Gary",334,0.9
PA,LEBANON,R,"Obama, Barack",19900,35.2,"Romney, W. Mitt",35872,63.4,"Johnson, Gary",589,1
PA,LEHIGH,D,"Obama, Barack",78283,53.3,"Romney, W. Mitt",66874,45.5,"Johnson, Gary",1331,0.9
PA,LUZERNE,D,"Obama, Barack",64307,51.7,"Romney, W. Mitt",58325,46.9,"Johnson, Gary",1261,1
PA,LYCOMING,R,"Obama, Barack",15203,32.7,"Romney, W. Mitt",30658,65.9,"Johnson, Gary",409,0.9
PA,MCKEAN,R,"Obama, Barack",5297,35.1,"Romney, W. Mitt",9545,63.2,"Johnson, Gary",178,1.2
PA,MERCER,R,"Obama, Barack",24232,47.6,"Romney, W. Mitt",25925,51,"Johnson, Gary",487,1
PA,MIFFLIN,R,"Obama, Barack",4273,26.1,"Romney, W. Mitt",11939,72.9,"Johnson, Gary",107,0.7
PA,MONROE,D,"Obama, Barack",35221,56,"Romney, W. Mitt",26867,42.7,"Johnson, Gary",596,0.9
PA,MONTGOMERY,D,"Obama, Barack",233356,56.6,"Romney, W. Mitt",174381,42.3,"Johnson, Gary",3253,0.8
PA,MONTOUR,R,"Obama, Barack",3053,39,"Romney, W. Mitt",4652,59.4,"Johnson, Gary",96,1.2
PA,NORTHAMPTON,D,"Obama, Barack",67606,51.7,"Romney, W. Mitt",61446,47,"Johnson, Gary",1188,0.9
PA,NORTHUMBERLAND,R,"Obama, Barack",13072,39.4,"Romney, W. Mitt",19518,58.8,"Johnson, Gary",422,1.3
PA,PERRY,R,"Obama, Barack",5685,29.7,"Romney, W. Mitt",13120,68.6,"Johnson, Gary",238,1.2
PA,PHILADELPHIA,D,"Obama, Barack",588806,85.3,"Romney, W. Mitt",96467,14,"Johnson, Gary",2892,0.4
PA,PIKE,R,"Obama, Barack",10210,43.9,"Romney, W. Mitt",12786,54.9,"Johnson, Gary",194,0.8
PA,POTTER,R,"Obama, Barack",1897,26.2,"Romney, W. Mitt",5231,72.2,"Johnson, Gary",78,1.1
PA,SCHUYLKILL,R,"Obama, Barack",24546,42.5,"Romney, W. Mitt",32278,55.9,"Johnson, Gary",617,1.1
PA,SNYDER,R,"Obama, Barack",4687,31.2,"Romney, W. Mitt",10073,67.1,"Johnson, Gary",180,1.2
PA,SOMERSET,R,"Obama, Barack",9436,27.8,"Romney, W. Mitt",23984,70.7,"Johnson, Gary",334,1
PA,SULLIVAN,R,"Obama, Barack",1034,35.1,"Romney, W. Mitt",1868,63.3,"Johnson, Gary",30,1
PA,SUSQUEHANNA,R,"Obama, Barack",6935,38.4,"Romney, W. Mitt",10800,59.9,"Johnson, Gary",202,1.1
PA,TIOGA,R,"Obama, Barack",5357,31.5,"Romney, W. Mitt",11342,66.7,"Johnson, Gary",195,1.1
PA,UNION,R,"Obama, Barack",6109,37.6,"Romney, W. Mitt",9896,60.8,"Johnson, Gary",184,1.1
PA,VENANGO,R,"Obama, Barack",7945,35.8,"Romney, W. Mitt",13815,62.3,"Johnson, Gary",299,1.3
PA,WARREN,R,"Obama, Barack",6995,40.4,"Romney, W. Mitt",10010,57.9,"Johnson, Gary",205,1.2
PA,WASHINGTON,R,"Obama, Barack",40345,42.6,"Romney, W. Mitt",53230,56.2,"Johnson, Gary",854,0.9
PA,WAYNE,R,"Obama, Barack",8396,38.9,"Romney, W. Mitt",12896,59.7,"Johnson, Gary",195,0.9
PA,WESTMORELAND,R,"Obama, Barack",63722,37.6,"Romney, W. Mitt",103932,61.3,"Johnson, Gary",1426,0.8
PA,WYOMING,R,"Obama, Barack",5061,42.6,"Romney, W. Mitt",6587,55.5,"Johnson, Gary",152,1.3
PA,YORK,R,"Obama, Barack",73191,38.7,"Romney, W. Mitt",113304,59.9,"Johnson, Gary",1985,1
CA,ALAMEDA,D,"Obama, Barack",469684,78.9,"Romney, W. Mitt",108182,18.2,"Johnson, Gary",5471,0.9
CA,ALPINE,D,"Obama, Barack",389,59.6,"Romney, W. Mitt",236,36.1,"Johnson, Gary",8,1.2
CA,AMADOR,R,"Obama, Barack",6830,38.7,"Romney, W. Mitt",10281,58.3,"Johnson, Gary",242,1.4
CA,BUTTE,R,"Obama, Barack",42669,47,"Romney, W. Mitt",44479,49,"Johnson, Gary",1334,1.5
CA,CALAVERAS,R,"Obama, Barack",8670,39.8,"Romney, W. Mitt",12365,56.8,"Johnson, Gary",327,1.5
CA,COLUSA,R,"Obama, Barack",2314,38.3,"Romney, W. Mitt",3601,59.7,"Johnson, Gary",47,0.8
CA,"CONTRA COSTA",D,"Obama, Barack",290824,66.4,"Romney, W. Mitt",136517,31.2,"Johnson, Gary",4372,1
CA,"DEL NORTE",R,"Obama, Barack",3791,43.2,"Romney, W. Mitt",4614,52.6,"Johnson, Gary",109,1.2
CA,"EL DORADO",R,"Obama, Barack",35166,39.6,"Romney, W. Mitt",50973,57.4,"Johnson, Gary",1278,1.4
CA,FRESNO,D,"Obama, Barack",129129,49.9,"Romney, W. Mitt",124490,48.1,"Johnson, Gary",2262,0.9
CA,GLENN,R,"Obama, Barack",3301,35.8,"Romney, W. Mitt",5632,61.1,"Johnson, Gary",106,1.2
CA,HUMBOLDT,D,"Obama, Barack",34457,60,"Romney, W. Mitt",18825,32.8,"Johnson, Gary",910,1.6
CA,IMPERIAL,D,"Obama, Barack",25136,65.2,"Romney, W. Mitt",12777,33.1,"Johnson, Gary",227,0.6
CA,INYO,R,"Obama, Barack",3422,42.6,"Romney, W. Mitt",4340,54,"Johnson, Gary",94,1.2
CA,KERN,R,"Obama, Barack",89495,40.4,"Romney, W. Mitt",126618,57.2,"Johnson, Gary",2195,1
CA,KINGS,R,"Obama, Barack",12979,41.3,"Romney, W. Mitt",17671,56.2,"Johnson, Gary",251,0.8
CA,LAKE,D,"Obama, Barack",13163,56.3,"Romney, W. Mitt",9200,39.3,"Johnson, Gary",323,1.4
CA,LASSEN,R,"Obama, Barack",3053,28.6,"Romney, W. Mitt",7296,68.3,"Johnson, Gary",138,1.3
CA,"LOS ANGELES",D,"Obama, Barack",2216903,69.7,"Romney, W. Mitt",885333,27.8,"Johnson, Gary",31917,1
CA,MADERA,R,"Obama, Barack",16018,40.2,"Romney, W. Mitt",22852,57.3,"Johnson, Gary",342,0.9
CA,MARIN,D,"Obama, Barack",99896,74.3,"Romney, W. Mitt",30880,23,"Johnson, Gary",1333,1
CA,MARIPOSA,R,"Obama, Barack",3498,38.9,"Romney, W. Mitt",5140,57.1,"Johnson, Gary",124,1.4
CA,MENDOCINO,D,"Obama, Barack",23193,66.2,"Romney, W. Mitt",9658,27.6,"Johnson, Gary",482,1.4
CA,MERCED,D,"Obama, Barack",33005,53.2,"Romney, W. Mitt",27581,44.4,"Johnson, Gary",516,0.8
CA,MODOC,R,"Obama, Barack",1111,27.9,"Romney, W. Mitt",2777,69.7,"Johnson, Gary",42,1.1
CA,MONO,D,"Obama, Barack",2733,52.8,"Romney, W. Mitt",2285,44.1,"Johnson, Gary",85,1.6
CA,MONTEREY,D,"Obama, Barack",82920,67.1,"Romney, W. Mitt",37390,30.3,"Johnson, Gary",1341,1.1
CA,NAPA,D,"Obama, Barack",35870,63,"Romney, W. Mitt",19526,34.3,"Johnson, Gary",601,1.1
CA,NEVADA,R,"Obama, Barack",24663,47.7,"Romney, W. Mitt",24986,48.4,"Johnson, Gary",830,1.6
CA,ORANGE,R,"Obama, Barack",512440,45.6,"Romney, W. Mitt",582332,51.9,"Johnson, Gary",14132,1.3
CA,PLACER,R,"Obama, Barack",66818,39,"Romney, W. Mitt",99921,58.3,"Johnson, Gary",2307,1.3
CA,PLUMAS,R,"Obama, Barack",4026,40.1,"Romney, W. Mitt",5721,56.9,"Johnson, Gary",128,1.3
CA,RIVERSIDE,D,"Obama, Barack",329063,49.7,"Romney, W. Mitt",318127,48.1,"Johnson, Gary",6223,0.9
CA,SACRAMENTO,D,"Obama, Barack",300503,58.1,"Romney, W. Mitt",202514,39.2,"Johnson, Gary",6134,1.2
CA,"SAN BENITO",D,"Obama, Barack",11276,59.2,"Romney, W. Mitt",7343,38.6,"Johnson, Gary",164,0.9
CA,"SAN BERNARDINO",D,"Obama, Barack",305109,52.5,"Romney, W. Mitt",262358,45.1,"Johnson, Gary",5883,1
CA,"SAN DIEGO",D,"Obama, Barack",626957,52.6,"Romney, W. Mitt",536726,45,"Johnson, Gary",14656,1.2
CA,"SAN FRANCISCO",D,"Obama, Barack",301723,83.5,"Romney, W. Mitt",47076,13,"Johnson, Gary",4096,1.1
CA,"SAN JOAQUIN",D,"Obama, Barack",114121,55.8,"Romney, W. Mitt",86071,42,"Johnson, Gary",1839,0.9
