"Presidential General Election Returns by County, National Summary (1996)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (1996)","Dem. Votes","Dem. %","Rep. Candidate (1996)","Rep. Votes","Rep. %","Highest Other (1996)","Other Votes","Other %"
CT,"NEW LONDON",D,"Clinton, Bill",54377,52.7,"Dole, Robert",33039,32,"Perot, Ross",12916,12.5
CT,TOLLAND,D,"Clinton, Bill",30007,51.2,"Dole, Robert",19394,33.1,"Perot, Ross",7164,12.2
CT,WINDHAM,D,"Clinton, Bill",22077,51.6,"Dole, Robert",13237,31,"Perot, Ross",6194,14.5
PA,ADAMS,R,"Clinton, Bill",10774,36.5,"Dole, Robert",15338,52,"Perot, Ross",3186,10.8
PA,ALLEGHENY,D,"Clinton, Bill",284480,52.8,"Dole, Robert",204067,37.9,"Perot, Ross",42309,7.9
PA,ARMSTRONG,D,"Clinton, Bill",11130,43.2,"Dole, Robert",11052,42.9,"Perot, Ross",3452,13.4
PA,BEAVER,D,"Clinton, Bill",39578,53.3,"Dole, Robert",26048,35.1,"Perot, Ross",8276,11.1
PA,BEDFORD,R,"Clinton, Bill",5954,32.8,"Dole, Robert",10064,55.5,"Perot, Ross",2041,11.3
PA,BERKS,R,"Clinton, Bill",49887,41,"Dole, Robert",56289,46.2,"Perot, Ross",13788,11.3
PA,BLAIR,R,"Clinton, Bill",15036,37,"Dole, Robert",21282,52.3,"Perot, Ross",4014,9.9
PA,BRADFORD,R,"Clinton, Bill",7736,36.8,"Dole, Robert",10393,49.5,"Perot, Ross",2712,12.9
PA,BUCKS,D,"Clinton, Bill",103313,45.4,"Dole, Robert",94899,41.7,"Perot, Ross",24544,10.8
PA,BUTLER,R,"Clinton, Bill",21990,36.3,"Dole, Robert",32038,52.9,"Perot, Ross",6145,10.1
PA,CAMBRIA,D,"Clinton, Bill",30391,51.3,"Dole, Robert",20341,34.3,"Perot, Ross",7837,13.2
PA,CAMERON,R,"Clinton, Bill",822,36.8,"Dole, Robert",1113,49.9,"Perot, Ross",283,12.7
PA,CARBON,D,"Clinton, Bill",9457,47.7,"Dole, Robert",7193,36.3,"Perot, Ross",2992,15.1
PA,CENTRE,D,"Clinton, Bill",21145,45.2,"Dole, Robert",20935,44.7,"Perot, Ross",4173,8.9
PA,CHESTER,R,"Clinton, Bill",64783,40.9,"Dole, Robert",77029,48.6,"Perot, Ross",14067,8.9
PA,CLARION,R,"Clinton, Bill",5954,39.5,"Dole, Robert",6916,45.9,"Perot, Ross",2064,13.7
PA,CLEARFIELD,R,"Clinton, Bill",11991,41.4,"Dole, Robert",12987,44.9,"Perot, Ross",3758,13
PA,CLINTON,D,"Clinton, Bill",5658,49.3,"Dole, Robert",4293,37.4,"Perot, Ross",1424,12.4
PA,COLUMBIA,D,"Clinton, Bill",8379,41.1,"Dole, Robert",8234,40.4,"Perot, Ross",3654,17.9
PA,CRAWFORD,R,"Clinton, Bill",12943,41.2,"Dole, Robert",14659,46.6,"Perot, Ross",3519,11.2
PA,CUMBERLAND,R,"Clinton, Bill",28749,36.4,"Dole, Robert",43943,55.6,"Perot, Ross",5669,7.2
PA,DAUPHIN,R,"Clinton, Bill",40936,44,"Dole, Robert",44417,47.8,"Perot, Ross",6967,7.5
PA,DELAWARE,D,"Clinton, Bill",115946,49.4,"Dole, Robert",92628,39.5,"Perot, Ross",21883,9.3
PA,ELK,D,"Clinton, Bill",5749,44.2,"Dole, Robert",4889,37.6,"Perot, Ross",2293,17.6
PA,ERIE,D,"Clinton, Bill",57508,52.9,"Dole, Robert",39884,36.7,"Perot, Ross",10386,9.5
PA,FAYETTE,D,"Clinton, Bill",26359,56.6,"Dole, Robert",14019,30.1,"Perot, Ross",5722,12.3
PA,FOREST,D,"Clinton, Bill",964,43.8,"Dole, Robert",902,41,"Perot, Ross",325,14.8
PA,FRANKLIN,R,"Clinton, Bill",14980,33.5,"Dole, Robert",25392,56.8,"Perot, Ross",4127,9.2
PA,FULTON,R,"Clinton, Bill",1620,33.3,"Dole, Robert",2665,54.7,"Perot, Ross",554,11.4
PA,GREENE,D,"Clinton, Bill",7620,55.5,"Dole, Robert",4002,29.1,"Perot, Ross",2052,14.9
PA,HUNTINGDON,R,"Clinton, Bill",5285,36.5,"Dole, Robert",7324,50.5,"Perot, Ross",1813,12.5
PA,INDIANA,D,"Clinton, Bill",13868,45.3,"Dole, Robert",12874,42.1,"Perot, Ross",3674,12
PA,JEFFERSON,R,"Clinton, Bill",5846,35.5,"Dole, Robert",8156,49.6,"Perot, Ross",2322,14.1
PA,JUNIATA,R,"Clinton, Bill",2896,36.3,"Dole, Robert",4128,51.7,"Perot, Ross",911,11.4
PA,LACKAWANNA,D,"Clinton, Bill",46377,56.1,"Dole, Robert",26930,32.6,"Perot, Ross",8189,9.9
PA,LANCASTER,R,"Clinton, Bill",49120,31.6,"Dole, Robert",92875,59.8,"Perot, Ross",11601,7.5
PA,LAWRENCE,D,"Clinton, Bill",18993,52.4,"Dole, Robert",13088,36.1,"Perot, Ross",4002,11
PA,LEBANON,R,"Clinton, Bill",14187,34.8,"Dole, Robert",21885,53.7,"Perot, Ross",4235,10.4
PA,LEHIGH,D,"Clinton, Bill",48568,45.8,"Dole, Robert",45103,42.5,"Perot, Ross",10947,10.3
PA,LUZERNE,D,"Clinton, Bill",60174,51.5,"Dole, Robert",43577,37.3,"Perot, Ross",12424,10.6
PA,LYCOMING,R,"Clinton, Bill",13516,34.4,"Dole, Robert",21535,54.9,"Perot, Ross",3855,9.8
PA,MCKEAN,R,"Clinton, Bill",5509,37.1,"Dole, Robert",6838,46,"Perot, Ross",2350,15.8
PA,MERCER,D,"Clinton, Bill",23003,50.2,"Dole, Robert",17213,37.6,"Perot, Ross",5108,11.2
PA,MIFFLIN,R,"Clinton, Bill",5327,38.8,"Dole, Robert",6888,50.2,"Perot, Ross",1392,10.1
PA,MONROE,R,"Clinton, Bill",16547,42.4,"Dole, Robert",17326,44.4,"Perot, Ross",4650,11.9
PA,MONTGOMERY,D,"Clinton, Bill",143664,48.9,"Dole, Robert",121047,41.2,"Perot, Ross",24392,8.3
PA,MONTOUR,R,"Clinton, Bill",2183,37.6,"Dole, Robert",2785,47.9,"Perot, Ross",784,13.5
PA,NORTHAMPTON,D,"Clinton, Bill",43959,48.3,"Dole, Robert",35726,39.3,"Perot, Ross",9848,10.8
PA,NORTHUMBERLAND,R,"Clinton, Bill",13418,41.4,"Dole, Robert",13551,41.8,"Perot, Ross",5173,16
PA,PERRY,R,"Clinton, Bill",4611,31.8,"Dole, Robert",8156,56.2,"Perot, Ross",1609,11.1
PA,PHILADELPHIA,D,"Clinton, Bill",412988,77.4,"Dole, Robert",85345,16,"Perot, Ross",29329,5.5
PA,PIKE,R,"Clinton, Bill",5509,38.7,"Dole, Robert",6697,47,"Perot, Ross",1873,13.1
PA,POTTER,R,"Clinton, Bill",2146,31.5,"Dole, Robert",3714,54.5,"Perot, Ross",925,13.6
PA,SCHUYLKILL,D,"Clinton, Bill",24860,43.9,"Dole, Robert",22920,40.5,"Perot, Ross",8471,15
PA,SNYDER,R,"Clinton, Bill",3405,29.2,"Dole, Robert",6742,57.9,"Perot, Ross",1451,12.5
PA,SOMERSET,R,"Clinton, Bill",12719,40.3,"Dole, Robert",14735,46.6,"Perot, Ross",3968,12.6
PA,SULLIVAN,R,"Clinton, Bill",1071,37.5,"Dole, Robert",1352,47.3,"Perot, Ross",418,14.6
PA,SUSQUEHANNA,R,"Clinton, Bill",5912,37.8,"Dole, Robert",7354,47,"Perot, Ross",2266,14.5
PA,TIOGA,R,"Clinton, Bill",4961,34.4,"Dole, Robert",7382,51.2,"Perot, Ross",1993,13.8
PA,UNION,R,"Clinton, Bill",3658,31.2,"Dole, Robert",6570,56,"Perot, Ross",1431,12.2
PA,VENANGO,R,"Clinton, Bill",8205,42,"Dole, Robert",8398,43,"Perot, Ross",2777,14.2
PA,WARREN,D,"Clinton, Bill",7291,42.7,"Dole, Robert",7056,41.3,"Perot, Ross",2504,14.7
PA,WASHINGTON,D,"Clinton, Bill",40952,52.7,"Dole, Robert",27777,35.7,"Perot, Ross",8661,11.1
PA,WAYNE,R,"Clinton, Bill",5928,36.3,"Dole, Robert",8077,49.4,"Perot, Ross",2126,13
PA,WESTMORELAND,D,"Clinton, Bill",63686,44.4,"Dole, Robert",62058,43.3,"Perot, Ross",16230,11.3
PA,WYOMING,R,"Clinton, Bill",4049,38.9,"Dole, Robert",4888,47,"Perot, Ross",1414,13.6
PA,YORK,R,"Clinton, Bill",49596,38.7,"Dole, Robert",65188,50.9,"Perot, Ross",11652,9.1
CA,ALAMEDA,D,"Clinton, Bill",303903,65.8,"Dole, Robert",106581,23.1,"Perot, Ross",24270,5.3
CA,ALPINE,R,"Clinton, Bill",258,42,"Dole, Robert",264,43,"Perot, Ross",63,10.3
CA,AMADOR,R,"Clinton, Bill",5868,40.6,"Dole, Robert",6870,47.5,"Perot, Ross",1267,8.8
CA,BUTTE,R,"Clinton, Bill",30651,38.5,"Dole, Robert",38961,49,"Perot, Ross",6393,8
CA,CALAVERAS,R,"Clinton, Bill",6646,38.6,"Dole, Robert",8279,48.1,"Perot, Ross",1612,9.4
CA,COLUSA,R,"Clinton, Bill",2054,36.6,"Dole, Robert",3047,54.3,"Perot, Ross",404,7.2
CA,"CONTRA COSTA",D,"Clinton, Bill",196512,55.7,"Dole, Robert",123954,35.2,"Perot, Ross",20416,5.8
CA,"DEL NORTE",R,"Clinton, Bill",3652,41.1,"Dole, Robert",3670,41.3,"Perot, Ross",1225,13.8
CA,"EL DORADO",R,"Clinton, Bill",22957,36.3,"Dole, Robert",32759,51.8,"Perot, Ross",5077,8
CA,FRESNO,R,"Clinton, Bill",94448,45.3,"Dole, Robert",98813,47.4,"Perot, Ross",10962,5.3
CA,GLENN,R,"Clinton, Bill",2841,32,"Dole, Robert",5041,56.9,"Perot, Ross",788,8.9
CA,HUMBOLDT,D,"Clinton, Bill",24628,44.2,"Dole, Robert",19803,35.5,"Perot, Ross",5811,10.4
CA,IMPERIAL,D,"Clinton, Bill",14591,55.3,"Dole, Robert",9705,36.8,"Perot, Ross",1778,6.7
CA,INYO,R,"Clinton, Bill",2601,34.4,"Dole, Robert",3924,51.8,"Perot, Ross",811,10.7
CA,KERN,R,"Clinton, Bill",62658,36.6,"Dole, Robert",92151,53.8,"Perot, Ross",13452,7.8
CA,KINGS,R,"Clinton, Bill",11254,43.6,"Dole, Robert",12368,47.9,"Perot, Ross",1745,6.8
CA,LAKE,D,"Clinton, Bill",10432,48.9,"Dole, Robert",7458,35,"Perot, Ross",2539,11.9
CA,LASSEN,R,"Clinton, Bill",3318,33.6,"Dole, Robert",5194,52.6,"Perot, Ross",1080,10.9
CA,"LOS ANGELES",D,"Clinton, Bill",1430629,59.3,"Dole, Robert",746544,31,"Perot, Ross",157752,6.5
CA,MADERA,R,"Clinton, Bill",11254,36.7,"Dole, Robert",16510,53.8,"Perot, Ross",2192,7.1
CA,MARIN,D,"Clinton, Bill",67406,58,"Dole, Robert",32714,28.2,"Perot, Ross",6559,5.6
CA,MARIPOSA,R,"Clinton, Bill",2920,36.7,"Dole, Robert",3976,50,"Perot, Ross",729,9.2
CA,MENDOCINO,D,"Clinton, Bill",14952,45.7,"Dole, Robert",9765,29.9,"Perot, Ross",3685,11.3
CA,MERCED,D,"Clinton, Bill",21786,46.4,"Dole, Robert",20847,44.4,"Perot, Ross",3427,7.3
CA,MODOC,R,"Clinton, Bill",1368,31.8,"Dole, Robert",2285,53.1,"Perot, Ross",528,12.3
CA,MONO,R,"Clinton, Bill",1580,38.6,"Dole, Robert",1882,46,"Perot, Ross",447,10.9
CA,MONTEREY,D,"Clinton, Bill",57700,53.2,"Dole, Robert",39794,36.7,"Perot, Ross",7240,6.7
CA,NAPA,D,"Clinton, Bill",24588,50.9,"Dole, Robert",17439,36.1,"Perot, Ross",4254,8.8
CA,NEVADA,R,"Clinton, Bill",15369,35.6,"Dole, Robert",21784,50.4,"Perot, Ross",3330,7.7
CA,ORANGE,R,"Clinton, Bill",327485,37.9,"Dole, Robert",446717,51.7,"Perot, Ross",66195,7.7
CA,PLACER,R,"Clinton, Bill",34981,37,"Dole, Robert",49808,52.7,"Perot, Ross",6542,6.9
CA,PLUMAS,R,"Clinton, Bill",3540,36.3,"Dole, Robert",4905,50.3,"Perot, Ross",919,9.4
CA,RIVERSIDE,R,"Clinton, Bill",168579,43,"Dole, Robert",178611,45.6,"Perot, Ross",35481,9.1
CA,SACRAMENTO,D,"Clinton, Bill",203019,49.8,"Dole, Robert",166049,40.8,"Perot, Ross",23856,5.9
CA,"SAN BENITO",D,"Clinton, Bill",7030,50.6,"Dole, Robert",5384,38.7,"Perot, Ross",1044,7.5
CA,"SAN BERNARDINO",D,"Clinton, Bill",183372,44.4,"Dole, Robert",180135,43.6,"Perot, Ross",39330,9.5
CA,"SAN DIEGO",R,"Clinton, Bill",389964,44.1,"Dole, Robert",402876,45.6,"Perot, Ross",63037,7.1
CA,"SAN FRANCISCO",D,"Clinton, Bill",209777,72.2,"Dole, Robert",45479,15.7,"Perot, Ross",9659,3.3
CA,"SAN JOAQUIN",D,"Clinton, Bill",67253,46.3,"Dole, Robert",65131,44.9,"Perot, Ross",9692,6.7
CA,"SAN LUIS OBISPO",R,"Clinton, Bill",40395,40.2,"Dole, Robert",46733,46.5,"Perot, Ross",8204,8.2
CA,"SAN MATEO",D,"Clinton, Bill",152304,60.6,"Dole, Robert",73508,29.2,"Perot, Ross",15047,6
CA,"SANTA BARBARA",D,"Clinton, Bill",70650,46.9,"Dole, Robert",63915,42.4,"Perot, Ross",9457,6.3
CA,"SANTA CLARA",D,"Clinton, Bill",297639,56.9,"Dole, Robert",168291,32.2,"Perot, Ross",34908,6.7
CA,"SANTA CRUZ",D,"Clinton, Bill",58250,56.5,"Dole, Robert",27766,26.9,"Perot, Ross",6555,6.4
CA,SHASTA,R,"Clinton, Bill",20848,33.1,"Dole, Robert",34736,55.2,"Perot, Ross",5875,9.3
CA,SIERRA,R,"Clinton, Bill",573,33.6,"Dole, Robert",877,51.4,"Perot, Ross",170,10
CA,SISKIYOU,R,"Clinton, Bill",7022,38.4,"Dole, Robert",8653,47.3,"Perot, Ross",1879,10.3
CA,SOLANO,D,"Clinton, Bill",64644,55.1,"Dole, Robert",40742,34.7,"Perot, Ross",8682,7.4
