"Presidential General Election Returns by County, National Summary (1984)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (1984)","Dem. Votes","Dem. %","Rep. Candidate (1984)","Rep. Votes","Rep. %","Highest Other (1984)","Other Votes","Other %"
PA,JUNIATA,R,"Mondale, Walter",2624,34.1,"Reagan, Ronald",5059,65.7,"Other/Unknown, ",22,0.3
PA,LACKAWANNA,R,"Mondale, Walter",45851,48.2,"Reagan, Ronald",48132,50.6,"Other/Unknown, ",1202,1.3
PA,LANCASTER,R,"Mondale, Walter",31308,23.9,"Reagan, Ronald",99090,75.6,"Other/Unknown, ",618,0.5
PA,LAWRENCE,D,"Mondale, Walter",23981,55.3,"Reagan, Ronald",19277,44.4,"Other/Unknown, ",128,0.3
PA,LEBANON,R,"Mondale, Walter",10520,27.9,"Reagan, Ronald",27008,71.6,"Other/Unknown, ",188,0.5
PA,LEHIGH,R,"Mondale, Walter",41089,39.7,"Reagan, Ronald",61799,59.7,"Other/Unknown, ",649,0.6
PA,LUZERNE,R,"Mondale, Walter",58482,45.2,"Reagan, Ronald",69169,53.5,"Other/Unknown, ",1640,1.3
PA,LYCOMING,R,"Mondale, Walter",13147,31.4,"Reagan, Ronald",28498,68,"Other/Unknown, ",250,0.6
PA,MCKEAN,R,"Mondale, Walter",4818,30.4,"Reagan, Ronald",10963,69.2,"Other/Unknown, ",58,0.4
PA,MERCER,D,"Mondale, Walter",24658,50,"Reagan, Ronald",24211,49.1,"Other/Unknown, ",434,0.9
PA,MIFFLIN,R,"Mondale, Walter",5178,36,"Reagan, Ronald",9106,63.4,"Other/Unknown, ",89,0.6
PA,MONROE,R,"Mondale, Walter",8193,33.5,"Reagan, Ronald",16109,65.8,"Other/Unknown, ",172,0.7
PA,MONTGOMERY,R,"Mondale, Walter",99741,35.3,"Reagan, Ronald",181426,64.2,"Other/Unknown, ",1499,0.5
PA,MONTOUR,R,"Mondale, Walter",2055,32.9,"Reagan, Ronald",4174,66.8,"Other/Unknown, ",19,0.3
PA,NORTHAMPTON,R,"Mondale, Walter",37979,45.5,"Reagan, Ronald",44648,53.5,"Other/Unknown, ",840,1
PA,NORTHUMBERLAND,R,"Mondale, Walter",13748,38,"Reagan, Ronald",22109,61.1,"Other/Unknown, ",308,0.9
PA,PERRY,R,"Mondale, Walter",3692,28.2,"Reagan, Ronald",9365,71.4,"Other/Unknown, ",56,0.4
PA,PHILADELPHIA,D,"Mondale, Walter",501369,64.9,"Reagan, Ronald",267178,34.6,"Other/Unknown, ",3555,0.5
PA,PIKE,R,"Mondale, Walter",2503,28.1,"Reagan, Ronald",6343,71.2,"Other/Unknown, ",67,0.8
PA,POTTER,R,"Mondale, Walter",1789,25.6,"Reagan, Ronald",5164,73.9,"Other/Unknown, ",31,0.4
PA,SCHUYLKILL,R,"Mondale, Walter",25758,40.7,"Reagan, Ronald",37330,59,"Other/Unknown, ",224,0.4
PA,SNYDER,R,"Mondale, Walter",2383,20.9,"Reagan, Ronald",8968,78.7,"Other/Unknown, ",40,0.4
PA,SOMERSET,R,"Mondale, Walter",13900,41.5,"Reagan, Ronald",19502,58.2,"Other/Unknown, ",89,0.3
PA,SULLIVAN,R,"Mondale, Walter",952,33,"Reagan, Ronald",1926,66.7,"Other/Unknown, ",11,0.4
PA,SUSQUEHANNA,R,"Mondale, Walter",4471,29.6,"Reagan, Ronald",10566,70,"Other/Unknown, ",67,0.4
PA,TIOGA,R,"Mondale, Walter",4060,27.7,"Reagan, Ronald",10532,71.9,"Other/Unknown, ",52,0.4
PA,UNION,R,"Mondale, Walter",2747,26,"Reagan, Ronald",7792,73.7,"Other/Unknown, ",40,0.4
PA,VENANGO,R,"Mondale, Walter",9114,40.1,"Reagan, Ronald",13507,59.4,"Other/Unknown, ",104,0.5
PA,WARREN,R,"Mondale, Walter",6244,36.3,"Reagan, Ronald",10838,62.9,"Other/Unknown, ",139,0.8
PA,WASHINGTON,D,"Mondale, Walter",50911,59.2,"Reagan, Ronald",34782,40.5,"Other/Unknown, ",244,0.3
PA,WAYNE,R,"Mondale, Walter",3155,23.7,"Reagan, Ronald",10061,75.7,"Other/Unknown, ",81,0.6
PA,WESTMORELAND,D,"Mondale, Walter",79906,52.4,"Reagan, Ronald",71377,46.8,"Other/Unknown, ",1181,0.8
PA,WYOMING,R,"Mondale, Walter",2518,25.8,"Reagan, Ronald",7230,74,"Other/Unknown, ",21,0.2
PA,YORK,R,"Mondale, Walter",33359,30.5,"Reagan, Ronald",75020,68.7,"Other/Unknown, ",868,0.8
CA,ALAMEDA,D,"Mondale, Walter",282041,58.7,"Reagan, Ronald",192408,40,"Other/Unknown, ",6425,1.3
CA,ALPINE,R,"Mondale, Walter",194,41.6,"Reagan, Ronald",264,56.7,"Other/Unknown, ",8,1.7
CA,AMADOR,R,"Mondale, Walter",4188,36.9,"Reagan, Ronald",6986,61.5,"Other/Unknown, ",189,1.7
CA,BUTTE,R,"Mondale, Walter",25421,35.3,"Reagan, Ronald",45381,63.1,"Other/Unknown, ",1162,1.6
CA,CALAVERAS,R,"Mondale, Walter",4081,34.4,"Reagan, Ronald",7632,64.3,"Other/Unknown, ",164,1.4
CA,COLUSA,R,"Mondale, Walter",1725,33.2,"Reagan, Ronald",3388,65.3,"Other/Unknown, ",75,1.4
CA,"CONTRA COSTA",R,"Mondale, Walter",140994,44.6,"Reagan, Ronald",172331,54.5,"Other/Unknown, ",2993,0.9
CA,"DEL NORTE",R,"Mondale, Walter",2696,39.4,"Reagan, Ronald",3996,58.4,"Other/Unknown, ",149,2.2
CA,"EL DORADO",R,"Mondale, Walter",14312,33.7,"Reagan, Ronald",27583,64.9,"Other/Unknown, ",583,1.4
CA,FRESNO,R,"Mondale, Walter",86315,44.7,"Reagan, Ronald",104757,54.3,"Other/Unknown, ",1864,1
CA,GLENN,R,"Mondale, Walter",2488,28.8,"Reagan, Ronald",6020,69.7,"Other/Unknown, ",124,1.4
CA,HUMBOLDT,R,"Mondale, Walter",25217,46.8,"Reagan, Ronald",27832,51.6,"Other/Unknown, ",842,1.6
CA,IMPERIAL,R,"Mondale, Walter",8237,36.9,"Reagan, Ronald",13829,62,"Other/Unknown, ",235,1.1
CA,INYO,R,"Mondale, Walter",2360,28.3,"Reagan, Ronald",5863,70.3,"Other/Unknown, ",115,1.4
CA,KERN,R,"Mondale, Walter",49567,34,"Reagan, Ronald",94776,65,"Other/Unknown, ",1401,1
CA,KINGS,R,"Mondale, Walter",7324,35.1,"Reagan, Ronald",13364,64.1,"Other/Unknown, ",160,0.8
CA,LAKE,R,"Mondale, Walter",8648,43.6,"Reagan, Ronald",10874,54.8,"Other/Unknown, ",309,1.6
CA,LASSEN,R,"Mondale, Walter",3254,37.1,"Reagan, Ronald",5352,61.1,"Other/Unknown, ",155,1.8
CA,"LOS ANGELES",R,"Mondale, Walter",1158912,44.4,"Reagan, Ronald",1424113,54.5,"Other/Unknown, ",29889,1.1
CA,MADERA,R,"Mondale, Walter",8994,38.7,"Reagan, Ronald",13954,60,"Other/Unknown, ",293,1.3
CA,MARIN,D,"Mondale, Walter",57533,49.6,"Reagan, Ronald",56887,49,"Other/Unknown, ",1630,1.4
CA,MARIPOSA,R,"Mondale, Walter",2399,36.8,"Reagan, Ronald",3989,61.2,"Other/Unknown, ",130,2
CA,MENDOCINO,R,"Mondale, Walter",14407,45.9,"Reagan, Ronald",16369,52.1,"Other/Unknown, ",646,2.1
CA,MERCED,R,"Mondale, Walter",17012,40,"Reagan, Ronald",24997,58.8,"Other/Unknown, ",468,1.1
CA,MODOC,R,"Mondale, Walter",1219,28.3,"Reagan, Ronald",2995,69.5,"Other/Unknown, ",96,2.2
CA,MONO,R,"Mondale, Walter",962,26.2,"Reagan, Ronald",2659,72.3,"Other/Unknown, ",56,1.5
CA,MONTEREY,R,"Mondale, Walter",40733,41.8,"Reagan, Ronald",55710,57.2,"Other/Unknown, ",1027,1.1
CA,NAPA,R,"Mondale, Walter",18599,40.8,"Reagan, Ronald",26322,57.8,"Other/Unknown, ",640,1.4
CA,NEVADA,R,"Mondale, Walter",11198,35.2,"Reagan, Ronald",19809,62.4,"Other/Unknown, ",761,2.4
CA,ORANGE,R,"Mondale, Walter",206272,24.3,"Reagan, Ronald",635013,74.7,"Other/Unknown, ",8792,1
CA,PLACER,R,"Mondale, Walter",21294,35.2,"Reagan, Ronald",38035,62.9,"Other/Unknown, ",1098,1.8
CA,PLUMAS,R,"Mondale, Walter",3837,41.6,"Reagan, Ronald",5224,56.6,"Other/Unknown, ",167,1.8
CA,RIVERSIDE,R,"Mondale, Walter",102043,35.5,"Reagan, Ronald",182324,63.5,"Other/Unknown, ",2835,1
CA,SACRAMENTO,R,"Mondale, Walter",159128,43.1,"Reagan, Ronald",204922,55.6,"Other/Unknown, ",4791,1.3
CA,"SAN BENITO",R,"Mondale, Walter",3554,37.9,"Reagan, Ronald",5695,60.7,"Other/Unknown, ",131,1.4
