"Presidential General Election Returns by County, National Summary (1992)"
"Generated from CQ Press U.S. Political Stats Database, January 14, 2016"
,
,
State,County,"Winning Party","Dem. Candidate (1992)","Dem. Votes","Dem. %","Rep. Candidate (1992)","Rep. Votes","Rep. %","Highest Other (1992)","Other Votes","Other %"
NE,SHERIDAN,R,"Clinton, Bill",535,17.9,"Bush, George",1698,56.7,"Perot, Ross",751,25.1
NE,SHERMAN,R,"Clinton, Bill",568,29.9,"Bush, George",736,38.8,"Perot, Ross",582,30.6
NE,SIOUX,R,"Clinton, Bill",148,18.5,"Bush, George",445,55.5,"Perot, Ross",206,25.7
NE,STANTON,R,"Clinton, Bill",496,19.4,"Bush, George",1274,49.7,"Perot, Ross",786,30.7
NE,THAYER,R,"Clinton, Bill",923,27.1,"Bush, George",1387,40.8,"Perot, Ross",1077,31.6
NE,THOMAS,R,"Clinton, Bill",69,14.7,"Bush, George",283,60.5,"Perot, Ross",115,24.6
NE,THURSTON,R,"Clinton, Bill",865,38.3,"Bush, George",898,39.8,"Perot, Ross",487,21.6
NE,VALLEY,R,"Clinton, Bill",716,27.6,"Bush, George",1173,45.3,"Perot, Ross",693,26.8
NE,WASHINGTON,R,"Clinton, Bill",2108,25.4,"Bush, George",4035,48.6,"Perot, Ross",2148,25.9
NE,WAYNE,R,"Clinton, Bill",921,22.5,"Bush, George",2122,51.7,"Perot, Ross",1047,25.5
NE,WEBSTER,R,"Clinton, Bill",624,27.6,"Bush, George",972,43,"Perot, Ross",657,29
NE,WHEELER,R,"Clinton, Bill",88,19,"Bush, George",246,53,"Perot, Ross",127,27.4
NE,YORK,R,"Clinton, Bill",1385,19.8,"Bush, George",3783,54,"Perot, Ross",1825,26
MA,BARNSTABLE,D,"Clinton, Bill",46641,42.8,"Bush, George",33916,31.1,"Perot, Ross",27727,25.4
MA,BERKSHIRE,D,"Clinton, Bill",36857,54.4,"Bush, George",14726,21.7,"Perot, Ross",15799,23.3
MA,BRISTOL,D,"Clinton, Bill",102406,48.4,"Bush, George",52370,24.7,"Perot, Ross",55845,26.4
MA,DUKES,D,"Clinton, Bill",4292,54.4,"Bush, George",1827,23.2,"Perot, Ross",1714,21.7
MA,ESSEX,D,"Clinton, Bill",140593,43.6,"Bush, George",102212,31.7,"Perot, Ross",77459,24
MA,FRANKLIN,D,"Clinton, Bill",17246,48.1,"Bush, George",8691,24.3,"Perot, Ross",9596,26.8
MA,HAMPDEN,D,"Clinton, Bill",86026,45.7,"Bush, George",54621,29,"Perot, Ross",46678,24.8
MA,HAMPSHIRE,D,"Clinton, Bill",37879,54.1,"Bush, George",15694,22.4,"Perot, Ross",15705,22.4
MA,MIDDLESEX,D,"Clinton, Bill",343994,49.9,"Bush, George",193703,28.1,"Perot, Ross",146831,21.3
MA,NANTUCKET,D,"Clinton, Bill",2037,48.3,"Bush, George",1158,27.5,"Perot, Ross",989,23.5
MA,NORFOLK,D,"Clinton, Bill",150488,46.4,"Bush, George",103255,31.8,"Perot, Ross",67537,20.8
MA,PLYMOUTH,D,"Clinton, Bill",79160,38.1,"Bush, George",69514,33.5,"Perot, Ross",57886,27.9
MA,SUFFOLK,D,"Clinton, Bill",132921,60.6,"Bush, George",51378,23.4,"Perot, Ross",32914,15
MA,WORCESTER,D,"Clinton, Bill",138122,43.7,"Bush, George",101984,32.3,"Perot, Ross",74051,23.5
CT,FAIRFIELD,R,"Clinton, Bill",160202,39.1,"Bush, George",175158,42.8,"Perot, Ross",72532,17.7
CT,HARTFORD,D,"Clinton, Bill",195495,47.1,"Bush, George",132591,32,"Perot, Ross",85005,20.5
CT,LITCHFIELD,R,"Clinton, Bill",33686,36.1,"Bush, George",34492,37,"Perot, Ross",24639,26.4
CT,MIDDLESEX,D,"Clinton, Bill",34707,42.8,"Bush, George",24646,30.4,"Perot, Ross",21306,26.3
CT,"NEW HAVEN",D,"Clinton, Bill",161374,41.9,"Bush, George",141264,36.7,"Perot, Ross",80817,21
CT,"NEW LONDON",D,"Clinton, Bill",49808,42.3,"Bush, George",34567,29.4,"Perot, Ross",32736,27.8
CT,TOLLAND,D,"Clinton, Bill",27425,41.4,"Bush, George",20632,31.2,"Perot, Ross",17930,27.1
CT,WINDHAM,D,"Clinton, Bill",19621,40.4,"Bush, George",14963,30.8,"Perot, Ross",13806,28.4
PA,ADAMS,R,"Clinton, Bill",9576,32.5,"Bush, George",13552,45.9,"Perot, Ross",6313,21.4
PA,ALLEGHENY,D,"Clinton, Bill",324004,52.8,"Bush, George",183035,29.8,"Perot, Ross",103470,16.8
PA,ARMSTRONG,D,"Clinton, Bill",12995,45.9,"Bush, George",9122,32.2,"Perot, Ross",6166,21.8
PA,BEAVER,D,"Clinton, Bill",44877,54.5,"Bush, George",21361,25.9,"Perot, Ross",15954,19.4
PA,BEDFORD,R,"Clinton, Bill",5840,31,"Bush, George",9216,49,"Perot, Ross",3731,19.8
PA,BERKS,R,"Clinton, Bill",46031,35,"Bush, George",52939,40.3,"Perot, Ross",31663,24.1
PA,BLAIR,R,"Clinton, Bill",14857,33.2,"Bush, George",21447,47.9,"Perot, Ross",8284,18.5
PA,BRADFORD,R,"Clinton, Bill",6903,30.5,"Bush, George",10221,45.2,"Perot, Ross",5452,24.1
PA,BUCKS,D,"Clinton, Bill",97902,39.4,"Bush, George",94584,38.1,"Perot, Ross",53931,21.7
PA,BUTLER,R,"Clinton, Bill",22303,36.5,"Bush, George",23656,38.7,"Perot, Ross",15013,24.6
PA,CAMBRIA,D,"Clinton, Bill",34334,51.7,"Bush, George",20770,31.3,"Perot, Ross",11070,16.7
PA,CAMERON,R,"Clinton, Bill",824,30.8,"Bush, George",1173,43.8,"Perot, Ross",676,25.2
PA,CARBON,D,"Clinton, Bill",9072,41.9,"Bush, George",7243,33.4,"Perot, Ross",5222,24.1
PA,CENTRE,D,"Clinton, Bill",21177,41.3,"Bush, George",20478,40,"Perot, Ross",9356,18.3
PA,CHESTER,R,"Clinton, Bill",59643,35.2,"Bush, George",74002,43.7,"Perot, Ross",34536,20.4
PA,CLARION,R,"Clinton, Bill",5584,35.5,"Bush, George",6477,41.2,"Perot, Ross",3619,23
PA,CLEARFIELD,D,"Clinton, Bill",12247,39.7,"Bush, George",11553,37.5,"Perot, Ross",6989,22.7
PA,CLINTON,D,"Clinton, Bill",5397,42.9,"Bush, George",4471,35.6,"Perot, Ross",2654,21.1
PA,COLUMBIA,R,"Clinton, Bill",8261,34.8,"Bush, George",9742,41,"Perot, Ross",5683,23.9
PA,CRAWFORD,R,"Clinton, Bill",12813,37,"Bush, George",14112,40.8,"Perot, Ross",7392,21.3
PA,CUMBERLAND,R,"Clinton, Bill",26635,31.5,"Bush, George",43447,51.4,"Perot, Ross",14344,17
PA,DAUPHIN,R,"Clinton, Bill",36990,37.4,"Bush, George",45479,46,"Perot, Ross",16063,16.2
PA,DELAWARE,D,"Clinton, Bill",111210,41.8,"Bush, George",108587,40.8,"Perot, Ross",43728,16.4
PA,ELK,D,"Clinton, Bill",5016,36.3,"Bush, George",4908,35.5,"Perot, Ross",3885,28.1
PA,ERIE,D,"Clinton, Bill",56381,47.9,"Bush, George",39283,33.3,"Perot, Ross",21510,18.3
PA,FAYETTE,D,"Clinton, Bill",30577,56.8,"Bush, George",12820,23.8,"Perot, Ross",10162,18.9
PA,FOREST,D,"Clinton, Bill",890,41.5,"Bush, George",801,37.4,"Perot, Ross",448,20.9
PA,FRANKLIN,R,"Clinton, Bill",13440,30.7,"Bush, George",23387,53.4,"Perot, Ross",6941,15.8
PA,FULTON,R,"Clinton, Bill",1588,31.6,"Bush, George",2558,50.9,"Perot, Ross",869,17.3
PA,GREENE,D,"Clinton, Bill",8438,55.8,"Bush, George",3482,23,"Perot, Ross",3186,21.1
PA,HUNTINGDON,R,"Clinton, Bill",5153,32.8,"Bush, George",7249,46.2,"Perot, Ross",3273,20.8
PA,INDIANA,D,"Clinton, Bill",15194,45.6,"Bush, George",10966,32.9,"Perot, Ross",7089,21.3
PA,JEFFERSON,R,"Clinton, Bill",5998,33.9,"Bush, George",7271,41.1,"Perot, Ross",4403,24.9
PA,JUNIATA,R,"Clinton, Bill",2601,30.9,"Bush, George",3980,47.3,"Perot, Ross",1819,21.6
PA,LACKAWANNA,D,"Clinton, Bill",45054,47.4,"Bush, George",33443,35.2,"Perot, Ross",15667,16.5
PA,LANCASTER,R,"Clinton, Bill",44255,27.6,"Bush, George",88447,55.2,"Perot, Ross",26807,16.7
PA,LAWRENCE,D,"Clinton, Bill",20830,50.6,"Bush, George",12359,30,"Perot, Ross",7950,19.3
PA,LEBANON,R,"Clinton, Bill",12350,28.7,"Bush, George",21512,50,"Perot, Ross",9005,20.9
PA,LEHIGH,D,"Clinton, Bill",46711,40.7,"Bush, George",42631,37.1,"Perot, Ross",24853,21.6
PA,LUZERNE,D,"Clinton, Bill",56623,44.5,"Bush, George",49285,38.8,"Perot, Ross",21007,16.5
PA,LYCOMING,R,"Clinton, Bill",13315,30.8,"Bush, George",20536,47.6,"Perot, Ross",9170,21.2
PA,MCKEAN,R,"Clinton, Bill",5331,32.5,"Bush, George",6965,42.5,"Perot, Ross",4019,24.5
PA,MERCER,D,"Clinton, Bill",23264,46.7,"Bush, George",16081,32.3,"Perot, Ross",10277,20.6
PA,MIFFLIN,R,"Clinton, Bill",4946,33.7,"Bush, George",6300,42.9,"Perot, Ross",3382,23
PA,MONROE,R,"Clinton, Bill",13468,35.9,"Bush, George",14557,38.8,"Perot, Ross",9257,24.7
PA,MONTGOMERY,D,"Clinton, Bill",136572,42.9,"Bush, George",125704,39.5,"Perot, Ross",53738,16.9
PA,MONTOUR,R,"Clinton, Bill",2150,32.4,"Bush, George",3096,46.6,"Perot, Ross",1373,20.7
PA,NORTHAMPTON,D,"Clinton, Bill",42203,43.3,"Bush, George",34429,35.3,"Perot, Ross",20234,20.7
PA,NORTHUMBERLAND,R,"Clinton, Bill",12814,35.8,"Bush, George",15057,42.1,"Perot, Ross",7782,21.7
PA,PERRY,R,"Clinton, Bill",4086,26.7,"Bush, George",7871,51.4,"Perot, Ross",3334,21.8
PA,PHILADELPHIA,D,"Clinton, Bill",434904,68.2,"Bush, George",133328,20.9,"Perot, Ross",65455,10.3
PA,PIKE,R,"Clinton, Bill",4382,32.2,"Bush, George",6084,44.7,"Perot, Ross",3019,22.2
PA,POTTER,R,"Clinton, Bill",1892,26.9,"Bush, George",3452,49,"Perot, Ross",1687,23.9
PA,SCHUYLKILL,R,"Clinton, Bill",23679,37.6,"Bush, George",25780,40.9,"Perot, Ross",13398,21.3
PA,SNYDER,R,"Clinton, Bill",2952,23.4,"Bush, George",6934,55,"Perot, Ross",2686,21.3
PA,SOMERSET,R,"Clinton, Bill",12493,38.1,"Bush, George",13858,42.3,"Perot, Ross",6333,19.3
PA,SULLIVAN,R,"Clinton, Bill",1030,33.1,"Bush, George",1340,43,"Perot, Ross",731,23.5
PA,SUSQUEHANNA,R,"Clinton, Bill",5368,32.1,"Bush, George",7356,44,"Perot, Ross",3946,23.6
PA,TIOGA,R,"Clinton, Bill",4868,29.4,"Bush, George",7823,47.3,"Perot, Ross",3804,23
PA,UNION,R,"Clinton, Bill",3623,29.5,"Bush, George",6362,51.9,"Perot, Ross",2255,18.4
PA,VENANGO,R,"Clinton, Bill",8230,38.2,"Bush, George",8545,39.6,"Perot, Ross",4695,21.8
PA,WARREN,D,"Clinton, Bill",6972,37.8,"Bush, George",6585,35.7,"Perot, Ross",4795,26
PA,WASHINGTON,D,"Clinton, Bill",46143,54.7,"Bush, George",21977,26.1,"Perot, Ross",16083,19.1
PA,WAYNE,R,"Clinton, Bill",4817,28.6,"Bush, George",8184,48.7,"Perot, Ross",3727,22.2
PA,WESTMORELAND,D,"Clinton, Bill",69817,45.2,"Bush, George",47315,30.6,"Perot, Ross",37036,24
PA,WYOMING,R,"Clinton, Bill",3158,29.1,"Bush, George",5143,47.4,"Perot, Ross",2525,23.3
PA,YORK,R,"Clinton, Bill",46113,34.3,"Bush, George",60130,44.8,"Perot, Ross",27743,20.7
CA,ALAMEDA,D,"Clinton, Bill",334224,63,"Bush, George",109292,20.6,"Perot, Ross",81643,15.4
CA,ALPINE,R,"Clinton, Bill",215,34.1,"Bush, George",222,35.2,"Perot, Ross",186,29.5
CA,AMADOR,R,"Clinton, Bill",5286,34.2,"Bush, George",5477,35.5,"Perot, Ross",4553,29.5
CA,BUTTE,D,"Clinton, Bill",32489,38.2,"Bush, George",31608,37.2,"Perot, Ross",20231,23.8
CA,CALAVERAS,R,"Clinton, Bill",5989,35.2,"Bush, George",6006,35.3,"Perot, Ross",4848,28.5
CA,COLUSA,R,"Clinton, Bill",1798,31.9,"Bush, George",2589,45.9,"Perot, Ross",1206,21.4
CA,"CONTRA COSTA",D,"Clinton, Bill",194960,50.9,"Bush, George",112965,29.5,"Perot, Ross",72518,18.9
CA,"DEL NORTE",D,"Clinton, Bill",3639,38.9,"Bush, George",3083,33,"Perot, Ross",2575,27.5
CA,"EL DORADO",R,"Clinton, Bill",21012,32.4,"Bush, George",25906,39.9,"Perot, Ross",17503,27
CA,FRESNO,D,"Clinton, Bill",92418,42.2,"Bush, George",89137,40.7,"Perot, Ross",36299,16.6
CA,GLENN,R,"Clinton, Bill",2666,30.2,"Bush, George",3812,43.2,"Perot, Ross",2278,25.8
CA,HUMBOLDT,D,"Clinton, Bill",28854,48.1,"Bush, George",18299,30.5,"Perot, Ross",12340,20.6
CA,IMPERIAL,D,"Clinton, Bill",11109,43.9,"Bush, George",9759,38.5,"Perot, Ross",4247,16.8
CA,INYO,R,"Clinton, Bill",2695,31.8,"Bush, George",3689,43.6,"Perot, Ross",1999,23.6
CA,KERN,R,"Clinton, Bill",60510,33.8,"Bush, George",80762,45.1,"Perot, Ross",36891,20.6
CA,KINGS,R,"Clinton, Bill",9982,38.9,"Bush, George",10673,41.6,"Perot, Ross",4899,19.1
CA,LAKE,D,"Clinton, Bill",10548,45.4,"Bush, George",6678,28.8,"Perot, Ross",5797,25
CA,LASSEN,R,"Clinton, Bill",3388,32.7,"Bush, George",3836,37,"Perot, Ross",3004,29
CA,"LOS ANGELES",D,"Clinton, Bill",1446529,52.5,"Bush, George",799607,29,"Perot, Ross",488624,17.7
CA,MADERA,R,"Clinton, Bill",10863,35.9,"Bush, George",13066,43.2,"Perot, Ross",6156,20.4
CA,MARIN,D,"Clinton, Bill",76158,58.3,"Bush, George",30479,23.3,"Perot, Ross",22986,17.6
CA,MARIPOSA,D,"Clinton, Bill",3023,36.5,"Bush, George",2982,36,"Perot, Ross",2211,26.7
CA,MENDOCINO,D,"Clinton, Bill",18344,50.2,"Bush, George",7958,21.8,"Perot, Ross",9753,26.7
CA,MERCED,D,"Clinton, Bill",20133,40.9,"Bush, George",17981,36.5,"Perot, Ross",10914,22.1
CA,MODOC,R,"Clinton, Bill",1489,32.2,"Bush, George",1803,39,"Perot, Ross",1269,27.4
CA,MONO,R,"Clinton, Bill",1489,34.2,"Bush, George",1570,36.1,"Perot, Ross",1248,28.7
CA,MONTEREY,D,"Clinton, Bill",54861,47,"Bush, George",36461,31.2,"Perot, Ross",24472,21
CA,NAPA,D,"Clinton, Bill",24215,45.3,"Bush, George",15662,29.3,"Perot, Ross",13150,24.6
CA,NEVADA,R,"Clinton, Bill",15433,34.9,"Bush, George",17343,39.2,"Perot, Ross",11072,25
CA,ORANGE,R,"Clinton, Bill",306930,31.6,"Bush, George",426613,43.9,"Perot, Ross",232394,23.9
CA,PLACER,R,"Clinton, Bill",30783,33.7,"Bush, George",38298,41.9,"Perot, Ross",21741,23.8
CA,PLUMAS,D,"Clinton, Bill",3742,37.6,"Bush, George",3599,36.2,"Perot, Ross",2551,25.6
CA,RIVERSIDE,D,"Clinton, Bill",166241,38.6,"Bush, George",159457,37.1,"Perot, Ross",102233,23.8
CA,SACRAMENTO,D,"Clinton, Bill",197540,43.6,"Bush, George",160366,35.4,"Perot, Ross",91412,20.2
CA,"SAN BENITO",D,"Clinton, Bill",5354,42,"Bush, George",4112,32.3,"Perot, Ross",3182,25
CA,"SAN BERNARDINO",D,"Clinton, Bill",183634,38.7,"Bush, George",176563,37.2,"Perot, Ross",109183,23
CA,"SAN DIEGO",D,"Clinton, Bill",367397,37.2,"Bush, George",352125,35.7,"Perot, Ross",259249,26.3
CA,"SAN FRANCISCO",D,"Clinton, Bill",233263,72.4,"Bush, George",57352,17.8,"Perot, Ross",29018,9
CA,"SAN JOAQUIN",D,"Clinton, Bill",63655,41.3,"Bush, George",58355,37.8,"Perot, Ross",31205,20.2
CA,"SAN LUIS OBISPO",D,"Clinton, Bill",40136,38.4,"Bush, George",36384,34.8,"Perot, Ross",27314,26.1
CA,"SAN MATEO",D,"Clinton, Bill",149232,54,"Bush, George",75080,27.2,"Perot, Ross",50465,18.3
CA,"SANTA BARBARA",D,"Clinton, Bill",69215,42.5,"Bush, George",57375,35.3,"Perot, Ross",35105,21.6
CA,"SANTA CLARA",D,"Clinton, Bill",296265,49.2,"Bush, George",170870,28.4,"Perot, Ross",128895,21.4
CA,"SANTA CRUZ",D,"Clinton, Bill",66183,58.1,"Bush, George",24916,21.9,"Perot, Ross",21615,19
CA,SHASTA,R,"Clinton, Bill",21605,31.6,"Bush, George",28190,41.2,"Perot, Ross",17990,26.3
CA,SIERRA,R,"Clinton, Bill",653,34.8,"Bush, George",691,36.9,"Perot, Ross",519,27.7
CA,SISKIYOU,D,"Clinton, Bill",8254,39.9,"Bush, George",6660,32.2,"Perot, Ross",5567,26.9
CA,SOLANO,D,"Clinton, Bill",64320,48.7,"Bush, George",38883,29.4,"Perot, Ross",27851,21.1
CA,SONOMA,D,"Clinton, Bill",104334,52.8,"Bush, George",47619,24.1,"Perot, Ross",43859,22.2
CA,STANISLAUS,D,"Clinton, Bill",52415,40.9,"Bush, George",47275,36.9,"Perot, Ross",27651,21.6
CA,SUTTER,R,"Clinton, Bill",7883,30.5,"Bush, George",12956,50.1,"Perot, Ross",4881,18.9
CA,TEHAMA,D,"Clinton, Bill",7508,35.8,"Bush, George",7419,35.4,"Perot, Ross",5884,28
CA,TRINITY,I,"Clinton, Bill",1967,32.6,"Bush, George",1886,31.3,"Perot, Ross",2092,34.7
CA,TULARE,R,"Clinton, Bill",31188,35.2,"Bush, George",40482,45.7,"Perot, Ross",16430,18.6
CA,TUOLUMNE,D,"Clinton, Bill",9216,38.1,"Bush, George",8525,35.3,"Perot, Ross",6294,26
